HomeTeam_goals_5avg,AwayTeam_goals_5avg,HomeTeam_win_pct,AwayTeam_win_pct,h2h_goal_diff,Home_goals_conceded_5avg,Away_goals_conceded_5avg,Home_clean_sheets_5,Away_clean_sheets_5,Home_shot_conv_3,Away_shot_conv_3,Home_avg_cards_5,Away_avg_cards_5,Home_comeback_pts_10,Away_comeback_pts_10,temperature,wind_speed,precipitation
1.4157894736842105,1.0394736842105263,0.5,0.5,0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,0.0,24.787499999999994,17.116666666666664,0.0
1.4157894736842105,1.0394736842105263,0.5,0.5,0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,0.0,18.791666666666668,5.920833333333333,0.0
1.4157894736842105,1.0394736842105263,0.0,0.0,0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,0.0,16.908333333333335,9.21666666666667,1.2000000000000002
1.4157894736842105,1.0394736842105263,0.0,0.0,0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,0.0,22.90416666666667,8.229166666666666,0.0
1.4157894736842105,1.0394736842105263,0.0,0.0,0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,1.0,19.058333333333334,6.554166666666666,0.0
1.4157894736842105,1.0394736842105263,0.0,0.0,0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,0.0,25.38333333333333,7.6875,0.0
1.4157894736842105,1.0394736842105263,0.0,0.0,0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,0.0,18.89166666666667,7.408333333333332,0.0
1.4157894736842105,1.0394736842105263,0.0,0.0,0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,1.0,22.904166666666665,9.433333333333334,5.6
1.4157894736842105,1.0394736842105263,0.0,0.0,0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,0.0,23.6875,11.5625,0.0
1.4157894736842105,1.0394736842105263,0.0,0.0,0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,0.0,22.241666666666664,11.345833333333337,0.0
1.4157894736842105,1.0394736842105263,0.0,0.0,0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,0.0,19.116666666666664,14.820833333333333,9.000000000000002
1.4157894736842105,1.0394736842105263,0.0,0.0,0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,0.0,17.141666666666662,10.520833333333334,0.2
1.4157894736842105,1.0394736842105263,0.0,0.0,0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,0.0,16.795833333333334,11.116666666666664,0.1
1.4157894736842105,1.0394736842105263,0.0,0.0,0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,0.0,21.4,12.241666666666664,0.0
1.4157894736842105,1.0394736842105263,0.0,0.0,0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,1.0,16.979166666666668,9.329166666666666,0.0
1.4157894736842105,1.0394736842105263,0.0,0.0,0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,0.0,26.691666666666663,5.458333333333335,0.0
1.4157894736842105,1.0394736842105263,0.0,0.0,0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,0.0,17.254166666666666,8.424999999999999,0.0
1.4157894736842105,1.0394736842105263,0.0,0.0,0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,2.0,25.979166666666668,15.3,0.0
1.4157894736842105,1.0394736842105263,0.0,0.0,0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,1.0,0.0,23.037499999999994,6.587500000000001,0.0
1.4157894736842105,1.0394736842105263,0.0,0.0,0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,0.0,23.8625,9.354166666666666,0.0
2.0,2.0,0.1,0.1,0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.13332444503699753,0.1176401388153638,1.5701119157340355,1.8169848584595127,0.0,1.0,21.65833333333333,11.354166666666664,2.2
1.0,1.0,0.1,0.2,0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.0909008271975275,0.1999600079984003,1.5701119157340355,1.8169848584595127,0.0,0.0,14.241666666666667,15.5625,3.1
