Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,temperature,wind_speed,precipitation
20/12/15,Ajaccio GFCO,Lyon,2,1,H,1,0,H,,12,9,8,2,21,12,5,2,3,1,0,0,13.975000000000001,4.533333333333333,0.0
20/12/15,Bordeaux,Marseille,1,1,D,0,0,D,,11,7,3,4,13,14,3,6,3,3,0,0,12.433333333333332,10.525,1.2000000000000002
20/12/15,St Etienne,Angers,1,0,H,0,0,D,,15,11,1,2,9,16,9,5,3,3,0,0,9.904166666666667,21.0125,0.0
08/01/16,Paris SG,Bastia,2,0,H,2,0,H,,14,5,3,0,10,18,8,0,1,3,0,0,5.308333333333334,9.116666666666669,0.0
09/01/16,Angers,Caen,2,0,H,1,0,H,,13,15,5,3,6,8,7,8,0,2,0,0,8.308333333333334,20.175,5.0
09/01/16,Lyon,Troyes,4,1,H,1,0,H,,22,9,8,3,16,20,4,1,1,1,0,0,10.325,6.237500000000001,14.300000000000002
09/01/16,Monaco,Ajaccio GFCO,2,2,D,0,2,A,,11,10,4,2,16,21,6,1,2,3,0,0,11.454166666666667,6.445833333333334,3.0999999999999996
09/01/16,Montpellier,Bordeaux,0,1,A,0,1,A,,12,13,4,3,13,11,8,5,2,1,0,0,10.483333333333334,7.629166666666664,0.7000000000000001
09/01/16,Reims,Toulouse,1,3,A,1,0,H,,8,8,3,3,18,15,2,1,2,4,1,0,6.425,15.004166666666668,0.4
09/01/16,Rennes,Lorient,2,2,D,2,2,D,,12,6,4,2,8,11,5,3,0,1,0,0,8.670833333333334,22.029166666666665,8.700000000000001
10/01/16,Lille,Nice,1,1,D,1,1,D,,10,9,3,3,20,21,2,6,3,3,0,0,6.516666666666666,21.954166666666666,3.4000000000000004
10/01/16,Marseille,Guingamp,0,0,D,0,0,D,,15,7,3,1,18,15,8,0,2,1,0,0,10.479166666666666,9.6375,0.0
10/01/16,Nantes,St Etienne,2,1,H,1,1,D,,18,10,6,2,18,14,6,6,1,3,0,0,8.145833333333332,18.825,3.5
15/01/16,Nice,Angers,2,1,H,0,1,A,,11,9,5,4,9,17,6,3,2,3,0,0,7.7,4.579166666666667,0.4
16/01/16,Ajaccio GFCO,Reims,2,2,D,1,2,A,,18,10,4,6,13,8,4,2,2,0,0,0,9.041666666666664,24.224999999999998,0.2
16/01/16,Bastia,Montpellier,1,0,H,0,0,D,,2,7,1,1,21,11,1,5,3,1,1,1,8.275,20.162499999999998,2.0000000000000004
16/01/16,Bordeaux,Lille,1,0,H,0,0,D,,14,10,3,7,17,17,8,1,2,1,0,0,3.337499999999999,7.229166666666667,0.0
16/01/16,Guingamp,Nantes,2,2,D,2,0,H,,8,8,4,1,10,14,7,7,4,1,1,0,5.3500000000000005,13.49583333333333,0.0
16/01/16,Toulouse,Paris SG,0,1,A,0,0,D,,9,12,3,4,9,9,2,7,1,0,0,0,2.891666666666666,17.816666666666666,0.1
16/01/16,Troyes,Rennes,2,4,A,2,3,A,,12,19,5,13,7,7,8,7,3,1,0,0,1.4541666666666666,13.291666666666664,0.5
17/01/16,Caen,Marseille,1,3,A,0,1,A,,7,15,3,9,16,12,0,4,2,1,0,0,3.5041666666666664,10.720833333333333,0.2
17/01/16,Lorient,Monaco,0,2,A,0,0,D,,8,6,2,4,14,12,3,5,2,1,0,0,7.625,15.045833333333334,3.8
17/01/16,St Etienne,Lyon,1,0,H,0,0,D,,9,18,2,5,25,13,2,8,3,1,0,0,-0.6833333333333335,13.908333333333331,0.3
22/01/16,Rennes,Ajaccio GFCO,1,0,H,0,0,D,,10,8,3,2,9,15,8,2,3,3,0,0,8.079166666666667,14.970833333333337,7.700000000000001
23/01/16,Guingamp,Bastia,1,0,H,0,0,D,,16,4,3,1,6,17,5,0,1,1,0,2,8.275,20.716666666666665,1.1
23/01/16,Lille,Troyes,1,3,A,1,0,H,,20,7,5,4,11,5,9,3,2,1,0,0,6.679166666666667,13.7125,0.0
23/01/16,Montpellier,Caen,1,2,A,1,1,D,,15,10,2,4,7,12,5,4,2,1,0,0,8.624999999999998,5.158333333333334,1.2
23/01/16,Nantes,Bordeaux,2,2,D,2,0,H,,8,8,2,5,17,12,4,3,2,4,0,0,6.7875000000000005,9.358333333333333,0.0
23/01/16,Nice,Lorient,2,1,H,2,1,H,,8,12,2,4,17,15,4,3,1,2,0,0,8.937500000000002,4.491666666666666,0.1
23/01/16,Paris SG,Angers,5,1,H,2,0,H,,16,11,10,4,8,11,3,1,0,1,0,0,5.0458333333333325,10.054166666666665,0.0
24/01/16,Lyon,Marseille,1,1,D,0,0,D,,22,7,9,4,17,20,8,2,2,2,0,0,4.308333333333334,5.045833333333333,0.0
24/01/16,Monaco,Toulouse,4,0,H,2,0,H,,14,9,5,3,21,16,6,3,4,1,0,0,9.575,5.320833333333334,0.0
24/01/16,Reims,St Etienne,1,1,D,0,0,D,,12,5,3,1,16,18,5,1,2,2,0,0,5.870833333333333,10.266666666666667,0.7
29/01/16,Marseille,Lille,1,1,D,0,0,D,,16,12,3,4,12,21,7,1,1,1,1,0,12.258333333333333,6.429166666666667,0.30000000000000004
30/01/16,Ajaccio GFCO,Montpellier,0,4,A,0,2,A,,16,8,3,4,14,10,5,4,3,3,0,0,12.533333333333331,6.624999999999999,0.1
30/01/16,Angers,Monaco,3,0,H,2,0,H,,19,9,10,4,16,10,5,5,2,3,0,0,8.804166666666669,24.862499999999997,9.5
30/01/16,Bastia,Lyon,1,0,H,0,0,D,,7,9,3,2,13,18,1,6,3,2,1,0,11.716666666666667,10.916666666666666,0.0
30/01/16,Lorient,Reims,2,0,H,1,0,H,,8,12,4,3,15,14,6,6,3,2,0,0,10.604166666666666,32.16666666666667,11.600000000000001
30/01/16,Toulouse,Guingamp,1,2,A,0,1,A,,14,7,6,3,17,18,6,5,1,4,1,0,9.029166666666665,8.658333333333333,0.0
30/01/16,Troyes,Nantes,0,1,A,0,1,A,,13,10,5,3,12,16,6,4,1,3,0,0,7.520833333333335,26.366666666666664,9.2
31/01/16,Bordeaux,Rennes,4,0,H,1,0,H,,21,8,7,3,8,11,3,5,2,1,0,0,12.483333333333334,22.074999999999992,4.800000000000001
31/01/16,Caen,Nice,2,0,H,2,0,H,,9,15,5,6,12,14,3,15,1,2,0,0,9.466666666666669,22.583333333333332,0.4
31/01/16,St Etienne,Paris SG,0,2,A,0,0,D,,12,12,3,5,23,11,7,6,4,2,0,0,9.304166666666669,8.612499999999999,2.0000000000000004
02/02/16,Monaco,Bastia,2,0,H,1,0,H,,8,11,4,3,12,10,4,1,2,1,0,0,11.974999999999996,5.1125,0.30000000000000004
02/02/16,Montpellier,Marseille,0,1,A,0,0,D,,11,4,3,1,18,13,6,5,2,3,0,1,11.666666666666666,11.925000000000002,0.0
03/02/16,Guingamp,Troyes,4,0,H,1,0,H,,12,15,5,4,11,12,3,8,1,3,0,0,6.691666666666666,29.47083333333333,1.5999999999999999
03/02/16,Lille,Caen,1,0,H,0,0,D,,12,10,6,2,18,15,9,4,0,1,0,1,4.7541666666666655,16.50416666666667,0.8999999999999999
03/02/16,Lyon,Bordeaux,3,0,H,1,0,H,,17,12,5,4,9,12,3,8,2,4,0,0,6.720833333333334,12.820833333333331,3.5000000000000004
03/02/16,Nantes,Ajaccio GFCO,3,1,H,2,1,H,,16,4,8,2,16,18,4,1,1,1,0,1,7.037499999999999,16.250000000000004,1.0
03/02/16,Nice,Toulouse,1,0,H,0,0,D,,10,7,2,1,10,9,7,4,1,1,0,0,11.037500000000001,10.041666666666666,0.0
03/02/16,Paris SG,Lorient,3,1,H,1,1,D,,16,11,7,4,9,11,4,8,1,1,0,0,5.883333333333332,18.229166666666668,0.8
03/02/16,Reims,Angers,2,1,H,1,1,D,,13,11,4,5,10,15,8,5,0,3,0,1,5.145833333333333,17.366666666666664,1.7
04/02/16,Rennes,St Etienne,0,1,A,0,0,D,,5,13,0,4,9,16,4,8,2,2,0,0,8.729166666666666,14.120833333333332,0.0
06/02/16,Ajaccio GFCO,Guingamp,0,0,D,0,0,D,,17,3,2,0,14,8,4,2,1,0,0,1,12.87083333333333,11.958333333333334,0.0
06/02/16,Angers,Lyon,0,3,A,0,1,A,,5,8,0,3,9,16,2,6,1,2,1,0,10.158333333333333,23.32083333333333,0.3
06/02/16,Bastia,Troyes,2,0,H,1,0,H,,11,11,5,1,8,12,8,6,0,2,1,2,11.491666666666665,10.816666666666665,0.0
06/02/16,Caen,Reims,0,2,A,0,1,A,,12,12,4,5,13,13,6,2,3,2,0,0,10.245833333333334,29.520833333333332,1.2
06/02/16,Lorient,Montpellier,1,1,D,0,1,A,,6,11,4,5,10,8,7,1,1,1,1,0,11.079166666666667,40.2125,7.9
06/02/16,Monaco,Nice,1,0,H,0,0,D,,8,12,4,3,14,14,5,7,4,6,1,0,9.65,8.325000000000001,5.4
06/02/16,Toulouse,Nantes,0,0,D,0,0,D,,9,15,2,7,15,21,5,7,2,4,0,0,9.495833333333332,15.4625,0.0
07/02/16,Bordeaux,St Etienne,1,4,A,1,2,A,,10,14,3,8,19,19,3,4,4,1,1,0,9.533333333333333,17.987499999999997,9.0
07/02/16,Lille,Rennes,1,1,D,1,0,H,,17,10,6,3,12,12,4,4,1,4,1,0,8.299999999999999,26.345833333333335,3.7
07/02/16,Marseille,Paris SG,1,2,A,1,1,D,,18,11,7,3,7,10,6,2,0,1,0,0,10.35833333333333,24.85416666666667,17.999999999999996
12/02/16,Rennes,Angers,1,0,H,0,0,D,,10,9,2,0,10,18,7,3,0,1,0,0,7.429166666666668,17.562499999999996,10.0
13/02/16,Ajaccio GFCO,Troyes,2,3,A,1,3,A,,18,6,6,3,17,10,11,1,2,3,0,0,13.112500000000002,11.791666666666664,4.499999999999999
13/02/16,Guingamp,Bordeaux,2,4,A,1,2,A,,10,13,2,7,18,9,5,4,1,0,0,0,7.6125,29.500000000000004,7.999999999999999
13/02/16,Montpellier,Toulouse,2,0,H,1,0,H,,7,9,2,3,14,13,4,4,0,2,0,0,11.558333333333332,20.07083333333333,4.6000000000000005
13/02/16,Nantes,Lorient,2,1,H,2,0,H,,9,4,2,1,18,14,5,5,1,3,0,1,8.858333333333336,27.92083333333333,4.9
13/02/16,Paris SG,Lille,0,0,D,0,0,D,,12,5,4,0,13,10,3,2,2,3,0,0,6.154166666666666,17.395833333333332,12.399999999999997
13/02/16,Reims,Bastia,0,1,A,0,0,D,,13,13,5,3,25,17,3,5,5,3,0,0,5.0874999999999995,13.875,10.200000000000001
14/02/16,Lyon,Caen,4,1,H,3,0,H,,20,15,8,6,14,12,5,7,3,5,0,0,6.566666666666666,10.05,10.899999999999997
14/02/16,Nice,Marseille,1,1,D,0,1,A,,9,11,3,6,14,14,0,6,1,2,0,0,10.716666666666667,8.9125,2.6999999999999997
14/02/16,St Etienne,Monaco,1,1,D,0,0,D,,19,8,6,2,8,11,12,6,0,1,0,0,4.758333333333334,10.550000000000002,8.299999999999999
19/02/16,Bordeaux,Nice,0,0,D,0,0,D,,15,10,2,2,6,8,7,5,0,2,0,0,5.145833333333333,8.841666666666667,2.9000000000000004
20/02/16,Angers,Montpellier,2,3,A,0,3,A,,13,12,4,5,14,17,1,6,0,1,0,0,9.845833333333333,22.98333333333333,1.2
20/02/16,Lorient,Guingamp,4,3,H,1,2,A,,26,14,9,7,15,6,6,5,4,1,0,0,11.275,29.787499999999998,0.0
20/02/16,Monaco,Troyes,3,1,H,2,0,H,,16,14,8,7,10,12,5,7,2,0,0,0,8.733333333333333,6.187499999999999,0.0
20/02/16,Paris SG,Reims,4,1,H,3,1,H,,15,10,6,3,8,11,9,5,2,0,0,0,9.470833333333335,26.120833333333326,2.6
20/02/16,Toulouse,Ajaccio GFCO,1,1,D,0,0,D,,13,9,3,2,13,18,5,3,1,2,0,1,6.695833333333334,7.795833333333333,0.0
21/02/16,Caen,Rennes,1,0,H,0,0,D,,10,7,5,1,13,15,8,2,1,1,0,0,10.624999999999998,25.47083333333333,0.0
21/02/16,Lille,Lyon,1,0,H,1,0,H,,9,11,2,3,17,20,8,7,5,3,0,2,10.6875,29.6875,0.0
21/02/16,Marseille,St Etienne,1,1,D,0,0,D,,8,15,2,1,15,21,9,6,0,1,1,0,10.966666666666669,9.366666666666667,0.0
26/02/16,Nice,Bastia,0,2,A,0,0,D,,10,10,5,4,15,19,5,1,3,5,1,0,9.070833333333335,5.895833333333333,5.7
27/02/16,Guingamp,Angers,2,2,D,1,1,D,,15,8,3,2,11,16,8,0,3,3,0,1,4.65,27.67916666666667,0.30000000000000004
27/02/16,Montpellier,Lille,3,0,H,0,0,D,,10,6,5,2,14,19,3,3,1,3,0,0,8.325000000000001,33.54166666666667,49.699999999999996
27/02/16,Reims,Bordeaux,4,1,H,2,0,H,,15,6,7,1,16,16,7,1,2,2,0,0,2.920833333333333,16.358333333333334,0.0
27/02/16,Toulouse,Rennes,1,2,A,0,0,D,,6,18,1,5,19,9,4,5,2,0,0,0,8.291666666666666,14.679166666666667,7.499999999999999
27/02/16,Troyes,Lorient,0,1,A,0,1,A,,12,19,6,7,6,9,5,7,2,1,1,0,3.7291666666666674,15.824999999999998,0.0
28/02/16,Lyon,Paris SG,2,1,H,2,0,H,,14,6,7,3,21,14,6,2,3,5,0,0,5.458333333333335,9.2125,0.30000000000000004
28/02/16,Nantes,Monaco,0,0,D,0,0,D,,14,4,4,1,13,15,8,3,1,1,0,0,5.05,22.02916666666667,0.30000000000000004
28/02/16,St Etienne,Caen,1,2,A,0,0,D,,16,16,4,6,9,11,4,3,2,1,0,0,4.1625,10.174999999999999,1.4
04/03/16,Caen,Monaco,2,2,D,0,0,D,,14,9,6,3,11,13,4,2,1,4,0,0,5.920833333333332,11.966666666666663,6.8
05/03/16,Angers,St Etienne,0,0,D,0,0,D,,7,7,1,1,8,15,4,5,4,3,0,0,3.5749999999999993,11.766666666666666,5.199999999999999
05/03/16,Bastia,Lorient,0,0,D,0,0,D,,24,2,7,1,15,12,8,2,3,4,0,0,12.204166666666667,23.508333333333336,3.9000000000000004
05/03/16,Bordeaux,Ajaccio GFCO,1,1,D,1,0,H,,12,4,3,2,13,13,3,2,2,2,0,0,7.229166666666669,14.387499999999998,1.4
05/03/16,Lille,Reims,2,0,H,0,0,D,,8,9,5,5,15,22,2,6,2,2,0,1,2.6875000000000004,9.049999999999999,0.2
05/03/16,Nice,Troyes,2,1,H,1,1,D,,18,10,7,4,6,11,7,4,1,1,0,0,10.591666666666667,12.708333333333336,24.3
05/03/16,Paris SG,Montpellier,0,0,D,0,0,D,,7,6,5,0,11,8,5,4,0,1,0,0,3.679166666666667,13.337499999999999,9.899999999999999
06/03/16,Lyon,Guingamp,5,1,H,3,1,H,,16,11,9,5,13,10,6,3,2,3,0,0,2.9875000000000003,7.550000000000001,1.9999999999999998
06/03/16,Marseille,Toulouse,1,1,D,0,0,D,,20,18,8,7,12,13,9,3,2,1,0,0,6.958333333333333,23.38333333333333,0.0
06/03/16,Rennes,Nantes,4,1,H,4,0,H,,11,11,7,6,10,16,2,3,1,2,1,0,4.533333333333332,9.758333333333333,0.6000000000000001
09/03/16,Ajaccio GFCO,Marseille,1,1,D,0,0,D,,17,6,6,5,24,17,7,3,2,2,0,0,9.075,17.429166666666664,0.6
09/03/16,Bastia,Nantes,0,0,D,0,0,D,,5,8,1,2,13,18,6,1,1,4,0,0,8.3,11.270833333333334,9.899999999999999
11/03/16,Monaco,Reims,2,2,D,2,1,H,,12,9,7,4,15,11,10,7,2,2,0,0,11.137499999999996,5.429166666666667,0.0
12/03/16,Ajaccio GFCO,Caen,1,0,H,0,0,D,,19,9,4,4,10,6,4,4,0,0,0,0,13.204166666666667,12.929166666666665,0.0
12/03/16,Bastia,Lille,1,2,A,0,1,A,,10,9,1,4,18,11,5,4,2,3,0,0,11.950000000000001,16.21666666666667,0.0
12/03/16,Guingamp,St Etienne,2,0,H,2,0,H,,8,13,3,2,10,14,4,9,0,2,0,0,5.683333333333334,8.958333333333334,0.0
12/03/16,Lorient,Marseille,1,1,D,1,0,H,,15,10,10,2,14,12,7,5,1,2,0,0,6.795833333333333,12.758333333333335,0.0
12/03/16,Montpellier,Nice,0,2,A,0,0,D,,11,10,6,3,17,11,4,4,2,1,0,0,9.779166666666667,14.912500000000001,0.0
12/03/16,Toulouse,Bordeaux,4,0,H,1,0,H,,20,13,11,2,20,19,3,3,3,3,0,1,7.616666666666666,14.725000000000001,0.0
13/03/16,Nantes,Angers,2,0,H,0,0,D,,11,6,7,0,15,11,6,0,2,3,0,0,6.320833333333332,16.11666666666667,0.0
13/03/16,Rennes,Lyon,2,2,D,0,1,A,,13,17,4,7,16,11,2,8,5,4,0,0,6.095833333333332,14.079166666666667,0.0
13/03/16,Troyes,Paris SG,0,9,A,0,3,A,,16,22,3,15,9,7,5,8,1,0,1,0,5.404166666666666,19.391666666666666,0.0
18/03/16,Marseille,Rennes,2,5,A,1,3,A,,14,12,5,8,8,17,11,3,2,1,0,0,10.770833333333334,5.995833333333334,0.7
19/03/16,Angers,Lorient,5,1,H,3,1,H,,23,6,10,2,12,17,6,2,1,4,0,0,6.137499999999999,16.533333333333335,0.0
19/03/16,Caen,Troyes,2,1,H,1,1,D,,23,4,6,2,15,8,7,2,1,2,0,0,5.895833333333332,16.53333333333333,0.0
19/03/16,Lille,Toulouse,1,0,H,1,0,H,,6,10,2,3,8,13,3,3,3,3,0,0,5.433333333333334,12.212499999999999,0.0
19/03/16,Lyon,Nantes,2,0,H,0,0,D,,8,7,4,1,12,14,3,2,1,2,0,0,7.0874999999999995,5.325,0.0
19/03/16,Reims,Guingamp,0,1,A,0,1,A,,19,2,3,2,16,10,7,1,4,2,0,0,5.566666666666666,10.991666666666665,0.0
19/03/16,St Etienne,Montpellier,3,0,H,0,0,D,,9,7,4,1,14,13,5,7,1,3,0,0,6.579166666666667,5.441666666666666,0.0
20/03/16,Bordeaux,Bastia,1,1,D,0,0,D,,12,8,4,4,10,13,6,3,2,2,0,0,10.320833333333335,7.804166666666668,4.7
20/03/16,Nice,Ajaccio GFCO,3,0,H,1,0,H,,10,12,5,2,3,10,3,5,1,2,0,0,11.195833333333333,3.933333333333334,0.0
20/03/16,Paris SG,Monaco,0,2,A,0,0,D,,23,12,4,5,7,6,10,2,1,1,0,0,6.020833333333335,13.012500000000001,0.0
01/04/16,Monaco,Bordeaux,1,2,A,0,1,A,,15,10,5,4,18,17,8,3,1,1,0,0,15.620833333333332,11.133333333333335,0.5
02/04/16,Ajaccio GFCO,St Etienne,0,2,A,0,1,A,,17,7,5,4,13,11,7,6,1,0,0,0,17.82916666666667,12.566666666666668,0.2
02/04/16,Guingamp,Montpellier,2,2,D,1,1,D,,10,12,3,4,15,16,6,5,2,2,0,0,9.254166666666668,14.329166666666667,0.0
02/04/16,Paris SG,Nice,4,1,H,2,1,H,,13,6,7,4,12,9,7,6,1,0,0,0,9.345833333333333,11.070833333333335,4.6
02/04/16,Rennes,Reims,3,1,H,2,0,H,,10,10,5,4,15,16,2,6,1,0,0,0,7.541666666666668,10.1375,0.0
02/04/16,Toulouse,Caen,2,0,H,1,0,H,,7,6,1,1,13,20,4,5,1,1,0,0,10.795833333333333,11.775,0.0
02/04/16,Troyes,Angers,0,1,A,0,0,D,,12,17,7,3,12,14,5,4,1,1,0,0,10.383333333333335,10.208333333333334,2.7
03/04/16,Bastia,Marseille,2,1,H,0,0,D,,6,7,1,2,19,20,6,2,3,2,0,1,16.324999999999996,10.916666666666664,0.0
03/04/16,Lorient,Lyon,1,3,A,1,1,D,,8,17,2,7,7,14,6,3,0,0,0,0,10.237499999999999,20.633333333333333,2.3000000000000003
03/04/16,Nantes,Lille,0,3,A,0,1,A,,13,11,6,7,12,11,8,4,2,1,0,0,10.412499999999998,14.137499999999998,0.4
08/04/16,Montpellier,Lyon,0,2,A,0,2,A,,7,14,2,8,15,9,4,1,1,2,0,0,10.970833333333331,29.091666666666672,0.0
09/04/16,Angers,Ajaccio GFCO,0,0,D,0,0,D,,7,2,1,1,9,26,2,6,1,5,0,0,6.974999999999999,12.2875,3.8000000000000007
09/04/16,Caen,Lorient,1,2,A,0,1,A,,18,17,4,7,10,10,6,5,1,0,0,0,6.987500000000001,14.545833333333334,5.2
09/04/16,Guingamp,Paris SG,0,2,A,0,0,D,,8,13,2,6,17,10,9,4,1,0,0,0,7.683333333333334,20.33333333333333,2.4000000000000004
09/04/16,Reims,Nantes,2,1,H,1,0,H,,10,14,4,5,10,14,5,4,2,3,0,1,8.108333333333334,10.862499999999999,1.4
09/04/16,St Etienne,Troyes,1,0,H,0,0,D,,16,9,7,1,13,12,10,5,2,2,0,0,7.7,16.220833333333328,0.0
09/04/16,Toulouse,Bastia,4,0,H,0,0,D,,11,4,7,1,14,16,2,2,1,0,0,1,8.774999999999999,14.600000000000001,1.4000000000000004
10/04/16,Lille,Monaco,4,1,H,1,0,H,,8,7,4,4,12,14,3,4,1,2,1,1,8.2875,10.529166666666667,0.0
10/04/16,Marseille,Bordeaux,0,0,D,0,0,D,,7,9,4,3,13,11,9,5,2,2,0,0,13.079166666666666,11.475000000000001,0.0
10/04/16,Nice,Rennes,3,0,H,2,0,H,,12,8,8,3,7,11,2,7,0,0,0,0,12.258333333333333,6.220833333333332,0.0
15/04/16,Lyon,Nice,1,1,D,0,1,A,,14,6,3,2,16,20,5,3,2,2,1,0,14.245833333333335,12.799999999999999,2.1
16/04/16,Ajaccio GFCO,Lille,2,4,A,1,1,D,,13,13,4,5,14,9,1,6,2,2,1,0,18.916666666666664,11.545833333333333,0.0
16/04/16,Bastia,St Etienne,0,1,A,0,0,D,,16,9,2,4,11,16,3,4,3,2,0,0,16.56666666666667,9.966666666666669,0.0
16/04/16,Bordeaux,Angers,1,3,A,0,0,D,,16,4,4,4,14,15,9,0,2,2,0,1,12.862500000000004,6.587500000000001,11.7
16/04/16,Lorient,Toulouse,1,1,D,0,0,D,,11,11,4,2,16,15,2,2,1,2,0,0,9.995833333333334,16.212500000000002,0.0
16/04/16,Paris SG,Caen,6,0,H,2,0,H,,22,15,10,8,11,8,4,3,0,0,0,0,10.862500000000002,14.137500000000001,0.4
16/04/16,Troyes,Reims,2,1,H,0,0,D,,21,15,12,4,18,10,10,7,2,3,0,0,11.191666666666668,15.441666666666668,4.9
17/04/16,Monaco,Marseille,2,1,H,0,0,D,,14,7,4,2,16,14,7,1,1,0,0,0,14.862500000000002,8.262500000000001,0.9999999999999999
17/04/16,Nantes,Montpellier,0,2,A,0,1,A,,9,11,0,5,14,14,6,7,1,2,0,0,7.474999999999999,10.166666666666664,0.0
17/04/16,Rennes,Guingamp,0,3,A,0,0,D,,9,12,3,7,12,6,6,3,3,2,0,0,6.720833333333332,9.233333333333333,0.0
22/04/16,Nice,Reims,2,0,H,1,0,H,,10,10,5,4,11,14,10,4,1,3,0,0,15.108333333333333,5.737500000000001,0.0
23/04/16,Toulouse,Lyon,2,3,A,0,0,D,,9,11,5,3,13,18,5,2,2,3,0,0,12.575000000000003,15.966666666666663,8.8
24/04/16,Ajaccio GFCO,Bastia,3,2,H,2,1,H,,8,17,5,7,21,13,2,4,4,2,0,0,14.25416666666667,21.2375,0.8999999999999999
24/04/16,Guingamp,Caen,1,1,D,0,1,A,,11,12,2,5,11,14,9,0,1,0,1,1,7.662500000000001,15.137499999999998,0.8
24/04/16,Marseille,Nantes,1,1,D,0,1,A,,7,7,3,3,14,23,4,2,1,3,1,0,11.675000000000002,37.18749999999999,0.0
24/04/16,Montpellier,Troyes,4,1,H,3,1,H,,15,17,7,7,7,6,4,7,0,2,1,0,12.1875,27.262500000000003,0.0
24/04/16,Rennes,Monaco,1,1,D,0,1,A,,11,10,3,6,12,19,9,6,1,3,0,0,7.208333333333333,14.170833333333333,0.0
24/04/16,St Etienne,Lorient,2,0,H,0,0,D,,12,9,5,1,14,9,4,5,2,1,0,0,4.991666666666668,22.35416666666667,0.0
27/04/16,Lille,Angers,0,0,D,0,0,D,,12,7,3,4,12,18,9,3,1,4,0,0,5.500000000000001,16.020833333333332,5.300000000000001
29/04/16,Paris SG,Rennes,4,0,H,0,0,D,,27,9,12,2,6,8,5,2,1,1,0,0,9.029166666666665,16.579166666666666,4.2
30/04/16,Caen,Bastia,0,0,D,0,0,D,,14,7,5,2,9,13,4,3,1,3,0,0,7.829166666666668,13.075000000000001,0.4
30/04/16,Lorient,Lille,0,1,A,0,0,D,,13,14,3,5,13,14,5,6,1,2,0,0,9.149999999999999,21.925,5.7
30/04/16,Lyon,Ajaccio GFCO,2,1,H,2,0,H,,6,5,2,2,11,20,5,0,1,2,0,0,8.554166666666667,6.574999999999999,7.300000000000001
30/04/16,Monaco,Guingamp,3,2,H,2,0,H,,16,8,8,4,14,15,5,4,2,1,0,0,13.783333333333331,6.904166666666668,0.0
30/04/16,Nantes,Nice,1,0,H,0,0,D,,18,5,4,2,9,12,7,6,1,1,0,0,8.520833333333334,16.908333333333335,5.999999999999999
30/04/16,Reims,Montpellier,2,3,A,0,1,A,,15,10,7,5,12,12,9,9,2,1,0,0,7.637499999999999,12.579166666666667,5.7
30/04/16,St Etienne,Toulouse,0,0,D,0,0,D,,9,9,0,7,21,17,2,6,2,2,1,0,6.079166666666668,8.795833333333333,7.0
30/04/16,Troyes,Bordeaux,2,4,A,0,2,A,,18,13,7,9,11,9,9,3,4,1,0,0,7.795833333333334,12.941666666666665,15.1
01/05/16,Angers,Marseille,0,1,A,0,1,A,,12,12,1,4,14,13,2,3,2,4,0,0,8.6375,11.933333333333332,0.0
07/05/16,Ajaccio GFCO,Paris SG,0,4,A,0,1,A,,7,9,1,6,9,11,3,3,1,1,0,0,17.058333333333334,7.595833333333332,0.0
07/05/16,Bastia,Angers,1,0,H,1,0,H,,9,11,6,2,16,15,6,5,1,1,0,0,16.466666666666665,19.741666666666667,0.0
07/05/16,Bordeaux,Lorient,3,0,H,2,0,H,,11,10,7,2,16,9,7,4,0,1,0,0,17.849999999999998,9.779166666666667,0.9000000000000001
07/05/16,Lille,Guingamp,0,0,D,0,0,D,,28,2,7,0,15,22,11,3,1,4,0,0,16.80833333333333,11.875,0.0
07/05/16,Lyon,Monaco,6,1,H,4,1,H,,23,11,15,1,9,15,7,4,0,3,0,1,16.433333333333334,9.466666666666667,0.0
07/05/16,Marseille,Reims,1,0,H,0,0,D,,21,14,8,2,15,9,7,4,2,1,0,0,17.90833333333333,15.333333333333334,0.0
07/05/16,Montpellier,Rennes,2,0,H,0,0,D,,17,10,5,2,9,5,8,3,0,0,0,0,15.245833333333335,13.550000000000002,0.0
07/05/16,Nantes,Caen,1,2,A,0,2,A,,15,9,5,3,9,10,6,1,2,2,0,0,16.52916666666667,14.804166666666667,0.1
07/05/16,Nice,St Etienne,2,0,H,0,0,D,,11,2,4,1,11,14,5,3,2,3,0,2,15.983333333333336,12.637500000000001,0.0
07/05/16,Toulouse,Troyes,1,0,H,0,0,D,,14,3,4,1,10,21,9,2,2,3,0,0,16.783333333333335,26.537499999999998,0.0
11/05/16,Bordeaux,Paris SG,1,1,D,0,0,D,,8,9,3,2,11,7,5,3,1,2,0,0,15.433333333333332,10.245833333333335,7.8999999999999995
14/05/16,Angers,Toulouse,2,3,A,1,0,H,,6,14,2,7,17,14,2,8,4,1,0,0,12.154166666666669,12.487500000000002,0.0
14/05/16,Caen,Bordeaux,1,0,H,1,0,H,,10,11,4,5,15,15,4,6,1,4,0,0,9.908333333333333,15.174999999999997,0.0
14/05/16,Guingamp,Nice,2,3,A,1,2,A,,15,10,3,3,9,10,4,2,2,1,0,0,11.616666666666665,13.562500000000002,0.0
14/05/16,Lorient,Ajaccio GFCO,1,0,H,1,0,H,,8,18,4,3,9,11,1,5,1,1,0,0,13.954166666666664,15.008333333333331,0.3
