Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,temperature,wind_speed,precipitation
20/12/14,Caen,Bastia,1,1,D,0,1,A,,13,9,1,3,14,15,2,1,1,3,0,0,8.01666666666667,15.862499999999999,0.0
20/12/14,Lorient,Nantes,1,2,A,0,1,A,,20,14,10,7,8,11,7,4,0,0,0,0,10.045833333333333,13.525,0.0
20/12/14,Metz,Monaco,0,1,A,0,0,D,,18,10,7,3,17,16,7,4,3,1,0,0,5.179166666666666,19.125000000000004,0.7999999999999999
20/12/14,Paris SG,Montpellier,0,0,D,0,0,D,,12,1,4,0,14,19,8,5,1,4,0,0,7.0249999999999995,14.224999999999996,0.0
20/12/14,Rennes,Reims,1,3,A,1,0,H,,7,12,2,5,13,9,2,4,2,3,0,0,7.908333333333334,9.716666666666667,0.0
20/12/14,Toulouse,Guingamp,1,1,D,1,1,D,,11,10,5,3,15,12,7,5,2,0,0,0,10.241666666666665,14.508333333333331,1.8
21/12/14,Bordeaux,Lyon,0,5,A,0,1,A,,11,18,4,9,11,12,3,2,1,1,1,0,6.324999999999999,4.429166666666667,0.0
21/12/14,Marseille,Lille,2,1,H,1,0,H,,13,10,1,2,16,9,10,1,1,1,0,0,8.041666666666666,17.89166666666667,0.0
21/12/14,St Etienne,Evian Thonon Gaillard,3,0,H,2,0,H,,7,6,4,1,8,12,7,2,1,0,0,0,3.0291666666666663,15.358333333333329,0.0
07/01/15,Lille,Evian Thonon Gaillard,1,0,H,0,0,D,,11,6,3,2,10,15,3,6,0,1,0,0,2.2375000000000003,14.154166666666667,0.0
09/01/15,Montpellier,Marseille,2,1,H,1,0,H,,12,12,4,4,17,23,3,2,0,3,0,0,11.404166666666663,17.745833333333334,0.4
10/01/15,Bastia,Paris SG,4,2,H,2,2,D,,6,10,4,4,21,11,2,0,3,1,0,0,12.412500000000003,9.575,0.0
10/01/15,Evian Thonon Gaillard,Rennes,1,1,D,0,0,D,,9,11,3,7,11,9,6,5,3,0,0,0,8.466666666666663,5.075000000000001,0.4
10/01/15,Guingamp,Lens,2,0,H,1,0,H,,14,10,3,2,10,21,8,8,1,3,0,0,10.595833333333335,33.375,0.9
10/01/15,Lille,Caen,1,0,H,1,0,H,,14,5,4,2,9,13,7,6,1,1,0,0,10.141666666666666,29.629166666666674,1.2
10/01/15,Nice,Lorient,3,1,H,1,1,D,,20,5,9,1,14,11,8,1,1,0,0,0,10.145833333333332,4.762500000000001,0.0
10/01/15,Reims,St Etienne,1,2,A,0,1,A,,25,14,7,6,14,15,9,5,3,1,1,0,11.012500000000001,27.26666666666667,2.9
11/01/15,Lyon,Toulouse,3,0,H,2,0,H,,8,9,5,2,14,17,2,5,1,3,0,0,7.062499999999999,10.704166666666667,4.800000000000001
11/01/15,Monaco,Bordeaux,0,0,D,0,0,D,,14,9,4,5,16,15,13,2,1,1,0,0,11.591666666666663,7.145833333333335,0.0
11/01/15,Nantes,Metz,0,0,D,0,0,D,,11,9,1,3,13,18,4,4,1,3,0,0,7.275000000000001,13.870833333333335,1.2
16/01/15,Bordeaux,Nice,1,2,A,1,0,H,,8,9,3,2,19,19,1,6,2,5,0,0,7.529166666666664,8.620833333333332,7.300000000000001
17/01/15,Caen,Reims,4,1,H,3,1,H,,15,12,7,2,16,18,6,8,1,3,0,0,2.904166666666667,13.291666666666666,0.0
17/01/15,Lens,Lyon,0,2,A,0,2,A,,12,8,4,4,16,12,7,1,0,0,0,0,1.6250000000000002,13.4375,0.0
17/01/15,Lorient,Lille,1,0,H,0,0,D,,15,13,6,4,22,13,6,7,2,1,0,0,6.441666666666667,13.200000000000001,0.9
17/01/15,Metz,Montpellier,2,3,A,2,1,H,,7,14,3,5,13,14,5,6,0,1,0,0,2.4833333333333334,8.354166666666668,0.0
17/01/15,Monaco,Nantes,1,0,H,0,0,D,,11,13,4,2,6,18,3,5,1,1,0,0,10.245833333333335,10.158333333333335,2.7
17/01/15,Toulouse,Bastia,1,1,D,0,0,D,,13,3,4,1,16,18,7,2,1,1,0,0,5.033333333333332,12.654166666666667,2.4000000000000004
18/01/15,Marseille,Guingamp,2,1,H,0,0,D,,16,11,7,4,16,13,5,4,2,1,1,0,5.737500000000001,8.908333333333335,0.6000000000000001
18/01/15,Paris SG,Evian Thonon Gaillard,4,2,H,2,1,H,,10,5,8,1,11,14,7,4,3,1,0,0,3.170833333333334,12.904166666666667,0.0
18/01/15,Rennes,St Etienne,0,0,D,0,0,D,,6,5,1,1,14,19,3,8,1,1,0,0,3.7625000000000006,11.116666666666665,16.200000000000003
23/01/15,Nice,Marseille,2,1,H,0,0,D,,10,18,3,3,13,23,4,5,3,3,1,0,7.925,6.416666666666667,0.0
24/01/15,Bastia,Bordeaux,0,0,D,0,0,D,,11,13,4,4,13,14,5,5,1,2,1,0,11.3125,13.916666666666664,0.0
24/01/15,Guingamp,Lorient,3,2,H,1,0,H,,11,17,6,5,12,8,5,2,2,1,1,0,6.670833333333333,20.974999999999998,0.6
24/01/15,Lille,Monaco,0,1,A,0,0,D,,11,9,1,2,13,24,5,4,2,2,0,0,2.3291666666666666,17.7375,6.1
24/01/15,Montpellier,Nantes,4,0,H,1,0,H,,9,14,6,6,12,17,2,2,0,2,0,0,5.270833333333333,29.770833333333332,0.0
25/01/15,Evian Thonon Gaillard,Toulouse,1,0,H,1,0,H,,7,9,3,4,13,17,5,4,0,2,0,1,0.004166666666666745,12.0625,0.0
25/01/15,Lyon,Metz,2,0,H,1,0,H,,21,5,6,2,9,17,6,2,2,2,0,1,1.8291666666666666,23.204166666666662,0.0
25/01/15,Reims,Lens,0,0,D,0,0,D,,12,20,3,7,17,21,4,6,2,1,0,0,2.4125,7.895833333333333,0.30000000000000004
25/01/15,Rennes,Caen,1,4,A,1,1,D,,14,11,5,5,13,14,4,3,0,0,0,0,2.929166666666667,6.845833333333334,0.0
25/01/15,St Etienne,Paris SG,0,1,A,0,0,D,,10,11,1,3,11,8,8,3,2,3,0,0,-0.5000000000000001,27.40833333333333,0.0
30/01/15,Paris SG,Rennes,1,0,H,1,0,H,,8,7,2,2,7,15,5,6,2,1,0,0,2.2291666666666665,18.791666666666664,1.6
31/01/15,Lens,Bastia,1,1,D,0,0,D,,20,4,5,1,14,12,5,2,1,2,0,0,0.7291666666666666,10.066666666666668,1.9
31/01/15,Lorient,Montpellier,0,0,D,0,0,D,,13,7,5,1,19,10,9,3,2,1,0,0,5.454166666666666,29.912499999999998,0.1
31/01/15,Marseille,Evian Thonon Gaillard,1,0,H,0,0,D,,18,3,1,1,11,17,3,0,0,2,0,0,5.170833333333333,11.508333333333333,0.0
31/01/15,Metz,Nice,0,0,D,0,0,D,,10,4,3,0,13,13,4,1,2,1,0,1,0.7708333333333331,12.699999999999998,5.1
31/01/15,Nantes,Lille,1,1,D,0,1,A,,14,14,7,3,13,7,13,1,1,1,0,0,3.733333333333334,16.5125,0.1
31/01/15,Toulouse,Reims,1,0,H,1,0,H,,16,5,3,2,10,20,8,0,3,2,0,0,4.533333333333333,17.72083333333333,14.899999999999997
01/02/15,Bordeaux,Guingamp,1,1,D,0,1,A,,14,9,3,5,8,11,7,4,2,4,1,0,4.795833333333333,14.466666666666669,0.2
01/02/15,Caen,St Etienne,1,0,H,1,0,H,,14,11,5,1,13,12,4,12,2,2,0,0,3.412499999999999,23.125,0.7
01/02/15,Monaco,Lyon,0,0,D,0,0,D,,9,6,1,3,15,14,5,2,1,1,0,0,6.870833333333333,6.483333333333333,0.1
06/02/15,St Etienne,Lens,3,3,D,1,0,H,,14,13,6,8,15,10,3,4,3,2,0,0,-2.5291666666666672,18.2,0.30000000000000004
07/02/15,Bastia,Metz,2,0,H,0,0,D,,14,8,8,5,12,17,2,2,1,3,0,1,7.716666666666666,21.416666666666668,4.799999999999999
07/02/15,Caen,Toulouse,2,0,H,1,0,H,,12,13,4,1,15,15,3,8,0,2,0,0,1.9749999999999999,21.916666666666668,0.0
07/02/15,Evian Thonon Gaillard,Bordeaux,0,1,A,0,1,A,,8,4,4,1,18,19,5,1,1,3,0,0,-2.5791666666666666,4.362500000000001,0.0
07/02/15,Montpellier,Lille,1,2,A,0,1,A,,13,9,8,5,19,20,9,1,0,1,0,0,4.345833333333333,8.908333333333333,0.0
07/02/15,Reims,Lorient,1,3,A,1,0,H,,10,12,4,4,12,14,7,6,1,1,0,0,0.32916666666666655,16.933333333333334,0.0
07/02/15,Rennes,Marseille,1,1,D,1,0,H,,11,10,2,2,11,12,4,4,2,3,0,1,1.695833333333333,19.716666666666665,0.0
08/02/15,Guingamp,Monaco,1,0,H,0,0,D,,7,19,2,5,9,14,2,7,2,2,1,0,5.4958333333333345,21.654166666666665,0.0
08/02/15,Lyon,Paris SG,1,1,D,1,0,H,,7,14,2,6,15,11,3,3,3,2,0,0,1.0333333333333334,22.716666666666665,0.0
08/02/15,Nice,Nantes,0,0,D,0,0,D,,19,8,7,2,11,17,5,1,2,2,0,0,7.033333333333332,7.991666666666666,0.0
13/02/15,Marseille,Reims,2,2,D,0,1,A,,21,14,5,5,7,15,14,4,1,2,0,0,9.470833333333333,9.829166666666667,0.8
14/02/15,Lens,Evian Thonon Gaillard,0,2,A,0,2,A,,13,8,3,3,8,18,5,2,1,2,1,1,6.712500000000001,15.529166666666669,1.7000000000000002
14/02/15,Lille,Nice,0,0,D,0,0,D,,8,5,1,1,9,21,5,3,3,3,1,0,6.891666666666668,15.3125,1.7
14/02/15,Nantes,Bastia,0,2,A,0,1,A,,11,6,3,2,13,14,0,3,3,2,1,0,7.300000000000002,16.941666666666666,4.6000000000000005
14/02/15,Paris SG,Caen,2,2,D,2,0,H,,13,14,6,7,11,17,5,5,1,2,0,0,6.433333333333334,15.054166666666665,7.0
14/02/15,Toulouse,Rennes,2,1,H,1,0,H,,18,11,6,3,16,21,5,5,1,1,0,0,7.2875000000000005,12.641666666666667,12.700000000000001
15/02/15,Bordeaux,St Etienne,1,0,H,1,0,H,,13,11,4,4,13,14,5,3,0,2,0,0,6.2,9.070833333333333,0.0
15/02/15,Lorient,Lyon,1,1,D,0,0,D,,13,9,3,6,14,15,3,5,1,3,0,0,6.854166666666667,10.645833333333334,0.0
15/02/15,Metz,Guingamp,0,2,A,0,2,A,,14,13,2,5,19,9,7,3,3,1,0,0,2.9416666666666664,9.266666666666667,0.6
20/02/15,Nice,Monaco,0,1,A,0,0,D,,10,10,3,2,16,13,7,3,5,0,0,1,7.991666666666668,5.225,0.0
21/02/15,Bastia,Lille,2,1,H,2,1,H,,7,10,5,3,11,14,4,8,0,1,0,0,9.970833333333335,13.779166666666669,5.300000000000001
21/02/15,Caen,Lens,4,1,H,3,1,H,,8,14,4,3,13,14,3,7,1,2,0,0,3.9083333333333337,13.616666666666667,3.3
21/02/15,Paris SG,Toulouse,3,1,H,1,0,H,,8,8,4,3,12,12,7,3,2,1,0,0,3.8083333333333336,12.55833333333333,6.600000000000001
21/02/15,Rennes,Bordeaux,1,1,D,1,0,H,,8,20,3,6,11,11,4,9,3,3,0,0,4.166666666666668,13.941666666666665,3.5999999999999996
22/02/15,Guingamp,Montpellier,0,2,A,0,1,A,,4,16,2,9,13,19,1,4,0,1,0,0,5.8625,21.912499999999998,3.3000000000000003
22/02/15,Lyon,Nantes,1,0,H,0,0,D,,15,5,3,0,14,22,5,4,2,5,0,0,3.095833333333333,17.291666666666664,0.0
22/02/15,Reims,Metz,0,0,D,0,0,D,,13,12,3,6,14,15,7,6,1,2,0,0,3.0958333333333328,11.120833333333335,0.0
22/02/15,St Etienne,Marseille,2,2,D,0,0,D,,16,13,6,4,22,19,3,5,1,4,0,0,0.7041666666666665,21.087500000000002,0.1
27/02/15,Marseille,Caen,2,3,A,1,0,H,,21,15,9,10,12,7,4,6,1,1,0,0,7.395833333333333,16.395833333333336,5.499999999999999
28/02/15,Bordeaux,Reims,1,1,D,1,1,D,,14,7,6,3,9,15,6,3,1,1,0,0,6.616666666666666,10.141666666666667,0.2
28/02/15,Lens,Rennes,0,1,A,0,1,A,,13,8,2,2,16,13,1,2,3,1,0,0,4.3999999999999995,21.77916666666667,0.0
28/02/15,Lille,Lyon,2,1,H,0,1,A,,13,10,3,4,27,23,0,5,2,2,0,0,4.175,21.258333333333336,0.0
28/02/15,Lorient,Bastia,2,0,H,1,0,H,,18,8,6,4,9,12,7,8,1,1,0,0,10.233333333333336,25.39583333333334,4.8
28/02/15,Metz,Evian Thonon Gaillard,1,2,A,1,1,D,,13,5,5,2,13,9,3,8,3,1,0,0,2.1791666666666667,10.05,0.0
28/02/15,Toulouse,St Etienne,1,1,D,0,1,A,,11,7,4,4,11,17,6,1,2,1,0,0,5.683333333333334,6.7250000000000005,1.4000000000000001
01/03/15,Monaco,Paris SG,0,0,D,0,0,D,,6,12,1,2,18,14,1,7,1,2,0,0,9.233333333333333,6.6375,0.0
01/03/15,Montpellier,Nice,2,1,H,1,1,D,,12,15,5,7,19,17,1,1,3,4,0,0,10.241666666666667,12.174999999999999,4.6000000000000005
01/03/15,Nantes,Guingamp,1,0,H,0,0,D,,9,3,3,2,25,11,1,2,4,4,1,0,11.070833333333335,23.337500000000002,1.1
04/03/15,Evian Thonon Gaillard,Lorient,1,0,H,1,0,H,,7,17,2,7,13,8,4,5,3,3,0,0,3.6708333333333343,9.408333333333333,6.8
06/03/15,Toulouse,Marseille,1,6,A,0,4,A,,16,11,2,8,19,23,4,4,1,2,0,0,6.474999999999999,7.100000000000002,0.0
07/03/15,Bastia,Nice,2,1,H,1,1,D,,14,5,7,1,17,15,10,2,3,3,0,2,9.995833333333335,19.141666666666666,0.0
07/03/15,Caen,Bordeaux,1,2,A,0,0,D,,8,15,1,5,11,15,3,4,1,3,1,0,8.549999999999999,12.533333333333331,0.0
07/03/15,Evian Thonon Gaillard,Monaco,1,3,A,0,2,A,,11,11,6,5,11,8,6,3,0,1,0,0,5.45,4.550000000000001,0.0
07/03/15,Paris SG,Lens,4,1,H,1,0,H,,27,8,14,3,8,17,7,3,1,3,0,0,6.504166666666666,8.758333333333333,0.0
07/03/15,Reims,Nantes,3,1,H,2,0,H,,22,7,9,4,10,15,8,4,4,2,0,1,5.445833333333334,8.5375,0.0
07/03/15,Rennes,Metz,1,0,H,1,0,H,,7,16,4,4,9,8,3,3,1,1,0,0,7.4375,9.212499999999999,0.0
08/03/15,Guingamp,Lille,0,1,A,0,0,D,,4,15,2,4,21,14,3,8,2,3,0,0,9.133333333333335,13.270833333333336,0.0
08/03/15,Montpellier,Lyon,1,5,A,1,2,A,,10,15,4,8,16,22,1,1,4,5,0,0,9.483333333333334,7.595833333333331,0.0
08/03/15,St Etienne,Lorient,2,0,H,0,0,D,,15,5,4,2,15,16,3,4,3,0,0,1,6.583333333333333,5.266666666666668,0.0
13/03/15,Monaco,Bastia,3,0,H,2,0,H,,15,6,9,0,10,13,8,1,0,0,0,2,11.020833333333336,5.949999999999999,0.0
13/03/15,Nice,Guingamp,1,2,A,0,0,D,,12,10,2,5,14,16,4,4,2,2,0,0,10.725000000000001,5.949999999999999,0.0
14/03/15,Lens,Toulouse,1,0,H,0,0,D,,11,12,4,2,15,13,6,6,2,1,0,0,5.216666666666666,16.579166666666666,0.5
14/03/15,Lorient,Caen,2,1,H,1,1,D,,27,9,8,3,15,9,9,3,0,1,0,1,7.033333333333334,24.816666666666674,0.0
14/03/15,Metz,St Etienne,2,3,A,0,2,A,,13,7,4,4,14,12,8,4,2,0,0,0,4.366666666666666,16.770833333333332,0.0
14/03/15,Montpellier,Reims,3,1,H,1,0,H,,14,14,7,5,14,15,2,5,1,1,0,0,9.275,14.966666666666667,0.5
14/03/15,Nantes,Evian Thonon Gaillard,2,1,H,1,0,H,,10,12,4,4,9,14,2,3,2,4,0,0,6.462500000000001,14.766666666666666,0.0
15/03/15,Bordeaux,Paris SG,3,2,H,1,0,H,,22,7,6,5,18,17,6,3,2,3,0,0,7.974999999999999,8.1375,0.0
15/03/15,Lille,Rennes,3,0,H,1,0,H,,16,9,4,2,9,18,5,7,1,1,0,0,5.066666666666667,14.758333333333335,0.7999999999999999
15/03/15,Marseille,Lyon,0,0,D,0,0,D,,17,11,5,7,15,19,5,7,4,3,1,0,8.9125,9.1,16.5
20/03/15,Paris SG,Lorient,3,1,H,1,0,H,,17,10,10,4,9,12,10,5,2,3,0,0,8.658333333333335,13.90416666666667,0.0
21/03/15,Bastia,Guingamp,0,0,D,0,0,D,,15,12,5,4,19,20,3,7,1,1,0,0,12.391666666666667,22.99166666666667,0.3
21/03/15,Caen,Metz,0,0,D,0,0,D,,15,9,4,2,11,11,8,2,0,0,0,0,6.354166666666668,17.150000000000002,0.0
21/03/15,Evian Thonon Gaillard,Montpellier,1,0,H,0,0,D,,10,7,1,3,15,11,1,5,2,0,0,0,9.516666666666666,4.716666666666666,7.700000000000001
21/03/15,Lyon,Nice,1,2,A,0,1,A,,21,10,8,4,14,16,4,4,4,2,0,1,8.612499999999999,7.012500000000002,6.5
21/03/15,Rennes,Nantes,0,0,D,0,0,D,,8,9,2,0,10,12,5,2,0,2,0,0,7.870833333333333,17.795833333333338,0.0
21/03/15,Toulouse,Bordeaux,2,1,H,1,1,D,,10,14,5,7,16,9,8,9,2,2,0,1,11.116666666666667,16.187499999999996,5.8
22/03/15,Lens,Marseille,0,4,A,0,0,D,,16,15,3,6,18,17,9,3,3,2,0,0,5.666666666666668,15.516666666666667,0.0
22/03/15,Reims,Monaco,1,3,A,0,2,A,,16,12,3,5,12,10,5,3,3,2,0,0,6.820833333333334,16.670833333333334,0.2
22/03/15,St Etienne,Lille,2,0,H,0,0,D,,12,6,6,1,17,8,6,3,3,1,0,1,5.012499999999999,13.441666666666665,0.7999999999999999
03/04/15,Monaco,St Etienne,1,1,D,0,0,D,,7,11,1,3,19,20,6,1,3,1,0,0,12.483333333333333,4.945833333333334,0.0
04/04/15,Guingamp,Lyon,1,3,A,0,2,A,,4,10,1,6,14,21,0,3,1,2,1,0,8.579166666666667,22.3625,0.0
04/04/15,Lille,Reims,3,1,H,1,0,H,,14,10,8,3,16,19,0,2,1,3,0,0,6.058333333333333,13.066666666666665,1.2999999999999998
04/04/15,Lorient,Rennes,0,3,A,0,2,A,,24,10,8,5,11,5,5,2,1,1,0,0,9.883333333333335,22.154166666666665,0.0
04/04/15,Metz,Toulouse,3,2,H,2,1,H,,21,5,8,3,15,9,7,3,2,3,0,1,5.291666666666667,13.008333333333335,6.1000000000000005
04/04/15,Montpellier,Bastia,3,1,H,0,1,A,,11,6,5,1,10,23,8,1,1,2,0,0,13.145833333333337,26.09166666666667,0.0
04/04/15,Nice,Evian Thonon Gaillard,2,2,D,1,1,D,,10,8,3,3,22,19,6,2,5,4,0,0,11.141666666666666,5.404166666666668,9.1
05/04/15,Bordeaux,Lens,2,1,H,0,0,D,,17,9,8,2,10,17,3,8,1,2,0,0,10.070833333333335,14.862499999999999,0.0
05/04/15,Marseille,Paris SG,2,3,A,2,1,H,,17,13,5,7,16,16,3,2,3,2,1,0,10.208333333333334,21.045833333333334,2.3000000000000003
05/04/15,Nantes,Caen,1,2,A,1,0,H,,8,11,4,3,15,8,3,12,1,2,0,0,7.795833333333333,18.6625,0.0
07/04/15,Monaco,Montpellier,0,0,D,0,0,D,,10,4,2,1,15,17,9,5,1,2,0,0,10.491666666666669,7.2124999999999995,0.0
10/04/15,Caen,Monaco,0,3,A,0,1,A,,7,11,2,4,11,5,5,3,2,0,0,0,13.541666666666666,10.912499999999996,0.0
12/04/15,Bordeaux,Marseille,1,0,H,0,0,D,,11,15,1,3,17,9,5,6,2,1,0,0,14.749999999999998,7.645833333333333,0.0
12/04/15,Evian Thonon Gaillard,Lille,0,1,A,0,0,D,,9,9,3,1,15,12,8,1,2,2,0,0,14.645833333333336,3.516666666666667,0.0
12/04/15,Lens,Lorient,0,0,D,0,0,D,,9,7,2,3,14,12,3,5,3,1,0,0,9.2125,15.0625,0.0
12/04/15,Reims,Nice,0,1,A,0,1,A,,17,11,3,5,17,15,7,4,3,3,0,0,11.3125,7.491666666666667,0.0
12/04/15,Rennes,Guingamp,1,0,H,0,0,D,,11,6,5,1,14,13,7,4,3,3,0,1,10.966666666666667,8.041666666666666,0.0
12/04/15,St Etienne,Nantes,1,0,H,1,0,H,,6,9,2,2,11,16,7,7,4,2,0,0,12.899999999999999,5.420833333333332,0.0
12/04/15,Toulouse,Montpellier,1,0,H,1,0,H,,10,9,3,2,24,18,4,6,2,2,0,0,15.183333333333335,7.441666666666666,0.0
15/04/15,Lyon,Bastia,2,0,H,0,0,D,,15,6,7,3,14,12,9,4,2,0,0,0,15.120833333333335,11.487499999999999,0.0
17/04/15,Nantes,Marseille,1,0,H,1,0,H,,8,6,2,2,17,12,4,7,1,3,0,0,13.333333333333336,11.9,0.5
18/04/15,Bastia,Reims,1,2,A,0,2,A,,5,6,1,5,19,16,4,5,3,5,0,0,15.699999999999998,8.008333333333333,0.2
18/04/15,Guingamp,Evian Thonon Gaillard,1,1,D,1,0,H,,11,7,6,3,8,15,5,0,1,2,0,0,10.387500000000001,29.708333333333332,6.1000000000000005
18/04/15,Lorient,Toulouse,0,1,A,0,1,A,,13,9,1,3,11,20,9,3,3,0,0,1,12.741666666666665,21.400000000000006,4.8999999999999995
18/04/15,Metz,Lens,3,1,H,1,0,H,,18,6,7,2,16,15,5,4,1,2,0,0,9.454166666666666,17.495833333333334,0.0
18/04/15,Monaco,Rennes,1,1,D,1,0,H,,9,9,1,3,12,13,6,1,1,2,0,0,14.916666666666666,5.6499999999999995,0.5
18/04/15,Nice,Paris SG,1,3,A,1,1,D,,17,14,4,8,9,13,3,8,1,2,0,0,14.262499999999996,5.6499999999999995,0.5
19/04/15,Lille,Bordeaux,2,0,H,1,0,H,,6,8,4,4,14,21,3,10,3,3,0,0,8.4125,13.616666666666665,0.0
19/04/15,Lyon,St Etienne,2,2,D,1,2,A,,21,11,6,6,11,22,7,4,2,5,1,0,10.1625,5.508333333333333,6.699999999999999
19/04/15,Montpellier,Caen,1,0,H,1,0,H,,12,6,6,2,10,17,7,3,1,1,0,0,12.645833333333334,15.129166666666668,22.599999999999998
24/04/15,Marseille,Lorient,3,5,A,0,2,A,,12,11,5,6,11,17,5,1,1,5,0,0,16.370833333333334,7.1291666666666655,0.0
25/04/15,Bordeaux,Metz,1,1,D,0,1,A,,18,7,4,3,9,14,13,2,1,3,0,0,17.51666666666667,7.295833333333333,1.6
25/04/15,Caen,Guingamp,0,2,A,0,0,D,,12,7,0,3,12,7,13,2,3,2,0,0,13.183333333333332,15.091666666666667,3.6
25/04/15,Evian Thonon Gaillard,Bastia,1,2,A,1,0,H,,12,13,2,4,12,12,6,3,0,2,0,0,14.716666666666669,6.929166666666667,5.3999999999999995
25/04/15,Paris SG,Lille,6,1,H,4,0,H,,11,9,7,1,22,9,1,7,1,3,0,1,14.633333333333328,11.145833333333334,3.8000000000000003
25/04/15,Rennes,Nice,2,1,H,0,1,A,,11,9,5,3,12,15,2,1,1,2,0,0,13.016666666666667,14.116666666666667,5.8999999999999995
25/04/15,Toulouse,Nantes,1,1,D,1,0,H,,11,12,3,3,7,16,6,6,1,2,0,0,17.179166666666667,5.908333333333332,0.0
26/04/15,Lens,Monaco,0,3,A,0,2,A,,8,13,1,6,12,7,3,4,3,1,0,0,12.079166666666667,11.520833333333336,3.3000000000000007
26/04/15,Reims,Lyon,2,4,A,1,3,A,,17,14,5,10,16,14,4,4,1,3,0,0,13.475,8.408333333333333,8.200000000000001
26/04/15,St Etienne,Montpellier,1,0,H,1,0,H,,8,10,3,3,12,11,3,8,1,2,0,0,13.179166666666665,17.4375,2.8
28/04/15,Paris SG,Metz,3,1,H,2,0,H,,11,8,5,2,7,14,11,3,1,1,0,0,9.270833333333334,11.866666666666669,0.0
01/05/15,Metz,Marseille,0,2,A,0,1,A,,17,11,6,8,11,19,5,7,1,3,0,0,8.8,9.275,15.000000000000002
02/05/15,Bastia,St Etienne,1,0,H,0,0,D,,11,7,4,1,15,14,2,5,4,2,0,0,18.7375,15.16666666666667,0.0
02/05/15,Guingamp,Reims,2,0,H,0,0,D,,9,6,3,1,19,14,3,5,1,1,0,0,11.879166666666665,16.175,7.5
02/05/15,Lorient,Bordeaux,0,0,D,0,0,D,,6,14,2,4,12,12,6,11,0,1,0,0,13.08333333333333,22.8,16.9
02/05/15,Lyon,Evian Thonon Gaillard,2,0,H,2,0,H,,16,8,6,3,10,9,6,3,1,1,0,0,15.6625,7.633333333333333,5.5
02/05/15,Montpellier,Rennes,0,0,D,0,0,D,,11,4,1,1,9,13,9,4,1,0,1,0,16.870833333333334,14.7875,0.0
02/05/15,Nice,Caen,1,1,D,1,1,D,,16,16,1,5,10,9,5,10,2,1,0,0,17.670833333333334,6.5666666666666655,0.0
03/05/15,Lille,Lens,3,1,H,1,1,D,,14,3,8,1,11,23,7,3,3,3,0,0,13.041666666666666,16.412499999999994,7.0
03/05/15,Monaco,Toulouse,4,1,H,2,1,H,,6,11,6,4,15,20,2,5,2,0,1,1,16.812499999999996,4.591666666666668,0.0
03/05/15,Nantes,Paris SG,0,2,A,0,2,A,,12,14,3,7,18,6,5,4,4,3,0,0,14.658333333333331,20.925,5.1
08/05/15,Paris SG,Guingamp,6,0,H,2,0,H,,14,6,10,2,10,13,3,2,1,2,0,0,13.870833333333332,8.329166666666667,3.0000000000000004
09/05/15,Bordeaux,Nantes,2,1,H,1,1,D,,14,7,7,4,7,14,6,1,3,2,0,0,15.733333333333333,11.375,0.0
09/05/15,Caen,Lyon,3,0,H,2,0,H,,18,13,9,8,9,13,4,6,1,1,0,0,14.241666666666662,23.029166666666665,0.30000000000000004
09/05/15,Evian Thonon Gaillard,Reims,2,3,A,1,1,D,,9,14,4,3,14,17,2,6,2,3,0,0,14.404166666666669,6.695833333333334,1.7
09/05/15,Metz,Lorient,0,4,A,0,2,A,,18,18,7,11,12,7,3,11,2,1,0,0,14.537500000000001,18.383333333333333,0.0
09/05/15,Rennes,Bastia,0,1,A,0,0,D,,16,6,6,5,12,8,7,1,4,2,0,1,14.025,18.129166666666666,0.0
09/05/15,Toulouse,Lille,3,2,H,1,1,D,,16,17,4,7,12,8,2,8,1,1,0,0,16.204166666666666,10.1375,0.0
10/05/15,Lens,Montpellier,0,1,A,0,0,D,,6,18,4,4,10,11,2,8,0,2,1,0,14.045833333333333,11.595833333333333,0.0
10/05/15,Marseille,Monaco,2,1,H,0,1,A,,14,13,6,4,16,14,2,5,3,2,0,0,20.587499999999995,11.437499999999995,0.0
10/05/15,St Etienne,Nice,5,0,H,2,0,H,,15,7,9,2,12,12,3,7,2,2,0,0,14.487499999999997,9.054166666666667,0.0
16/05/15,Bastia,Caen,1,1,D,1,1,D,,8,9,3,4,10,6,8,4,1,1,0,0,17.274999999999995,7.670833333333333,0.5
16/05/15,Evian Thonon Gaillard,St Etienne,1,2,A,1,1,D,,14,19,3,4,15,14,8,3,5,1,1,0,13.108333333333336,9.266666666666667,0.0
16/05/15,Guingamp,Toulouse,2,1,H,1,1,D,,12,15,4,6,14,15,4,9,1,1,1,0,11.8375,20.654166666666665,0.0
16/05/15,Lille,Marseille,0,4,A,0,2,A,,13,16,2,5,17,25,5,2,2,3,0,0,11.604166666666666,12.649999999999999,0.6
16/05/15,Lyon,Bordeaux,1,1,D,1,1,D,,10,14,4,5,15,18,5,5,2,4,0,0,14.237499999999997,19.683333333333334,0.8
16/05/15,Monaco,Metz,2,0,H,1,0,H,,19,9,5,2,12,19,10,2,0,2,0,0,17.629166666666663,6.8125,0.0
16/05/15,Montpellier,Paris SG,1,2,A,1,2,A,,9,13,2,4,18,17,4,4,3,5,0,0,18.8125,30.441666666666663,0.1
