Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,temperature,wind_speed,precipitation
10/09/16,Angers,Dijon,3,1,H,1.0,1.0,D,,13.0,7.0,7.0,2.0,13.0,9.0,6.0,1.0,1.0,2.0,1.0,1.0,19.958333333333332,10.225,0.0
10/09/16,Bastia,Toulouse,2,1,H,1.0,0.0,H,,5.0,8.0,4.0,3.0,15.0,21.0,5.0,1.0,4.0,4.0,0.0,0.0,25.44583333333333,7.2250000000000005,0.0
10/09/16,Guingamp,Montpellier,1,1,D,1.0,1.0,D,,12.0,5.0,4.0,2.0,14.0,14.0,7.0,3.0,1.0,1.0,0.0,0.0,17.591666666666665,19.404166666666665,9.099999999999998
10/09/16,Lille,Monaco,1,4,A,0.0,2.0,A,,6.0,9.0,3.0,6.0,19.0,13.0,8.0,1.0,3.0,1.0,0.0,0.0,19.70416666666667,11.2125,0.8999999999999999
10/09/16,Lorient,Nancy,0,2,A,0.0,1.0,A,,9.0,7.0,2.0,3.0,11.0,20.0,8.0,3.0,0.0,5.0,0.0,0.0,18.70833333333333,22.53333333333333,3.5000000000000004
10/09/16,Lyon,Bordeaux,1,3,A,1.0,1.0,D,,11.0,10.0,4.0,6.0,14.0,7.0,4.0,4.0,2.0,1.0,1.0,0.0,23.520833333333332,6.529166666666668,0.0
11/09/16,Nantes,Metz,0,3,A,0.0,2.0,A,,13.0,10.0,3.0,4.0,8.0,19.0,8.0,3.0,1.0,4.0,0.0,0.0,20.466666666666672,8.170833333333333,0.0
11/09/16,Nice,Marseille,3,2,H,1.0,1.0,D,,18.0,14.0,7.0,5.0,10.0,15.0,6.0,3.0,2.0,3.0,0.0,0.0,25.20416666666667,5.104166666666666,1.3
11/09/16,Rennes,Caen,2,0,H,0.0,0.0,D,,5.0,8.0,4.0,4.0,12.0,7.0,2.0,8.0,2.0,1.0,0.0,0.0,18.9125,9.004166666666668,0.0
16/09/16,Caen,Paris SG,0,6,A,0.0,4.0,A,,13.0,21.0,1.0,7.0,9.0,10.0,4.0,3.0,1.0,1.0,0.0,0.0,16.29583333333333,19.1,14.5
17/09/16,Bordeaux,Angers,0,1,A,0.0,1.0,A,,10.0,5.0,4.0,5.0,9.0,17.0,3.0,5.0,0.0,4.0,1.0,0.0,16.82916666666667,10.799999999999999,0.0
17/09/16,Dijon,Metz,0,0,D,0.0,0.0,D,,16.0,7.0,6.0,3.0,15.0,18.0,8.0,3.0,4.0,3.0,0.0,1.0,13.470833333333331,14.895833333333334,13.399999999999999
17/09/16,Lorient,Lille,1,0,H,0.0,0.0,D,,9.0,10.0,4.0,0.0,12.0,10.0,4.0,2.0,2.0,2.0,0.0,0.0,16.175,19.095833333333335,0.0
17/09/16,Monaco,Rennes,3,0,H,1.0,0.0,H,,17.0,5.0,7.0,3.0,13.0,10.0,3.0,4.0,1.0,1.0,0.0,0.0,19.474999999999998,5.141666666666667,0.6
17/09/16,Nancy,Nantes,1,1,D,0.0,0.0,D,,9.0,14.0,2.0,5.0,10.0,18.0,2.0,2.0,0.0,0.0,0.0,0.0,16.470833333333335,7.454166666666668,0.1
17/09/16,Toulouse,Guingamp,2,1,H,0.0,0.0,D,,13.0,5.0,5.0,3.0,18.0,11.0,8.0,1.0,4.0,3.0,0.0,1.0,16.26666666666667,17.170833333333334,2.9
18/09/16,Marseille,Lyon,0,0,D,0.0,0.0,D,,13.0,14.0,2.0,1.0,16.0,12.0,6.0,1.0,3.0,2.0,0.0,0.0,18.654166666666665,26.833333333333332,0.0
18/09/16,Montpellier,Nice,1,1,D,0.0,0.0,D,,15.0,9.0,5.0,4.0,18.0,12.0,6.0,3.0,1.0,1.0,0.0,0.0,18.224999999999998,29.99166666666667,0.0
18/09/16,St Etienne,Bastia,1,0,H,0.0,0.0,D,,13.0,9.0,3.0,3.0,19.0,11.0,4.0,4.0,2.0,4.0,0.0,0.0,12.541666666666664,15.150000000000004,10.700000000000001
20/09/16,Lille,Toulouse,1,2,A,1.0,1.0,D,,19.0,7.0,5.0,2.0,13.0,21.0,5.0,3.0,2.0,5.0,0.0,0.0,16.2625,5.4875,0.0
20/09/16,Paris SG,Dijon,3,0,H,2.0,0.0,H,,8.0,8.0,4.0,4.0,8.0,7.0,5.0,4.0,1.0,0.0,0.0,0.0,17.066666666666666,6.733333333333334,0.1
21/09/16,Angers,Caen,2,1,H,1.0,0.0,H,,13.0,6.0,5.0,1.0,12.0,11.0,1.0,4.0,0.0,1.0,0.0,0.0,15.908333333333337,6.333333333333332,0.0
21/09/16,Bastia,Nancy,0,0,D,0.0,0.0,D,,10.0,4.0,5.0,2.0,12.0,19.0,5.0,3.0,0.0,0.0,0.0,0.0,19.812500000000007,7.804166666666667,14.700000000000001
21/09/16,Guingamp,Lorient,1,0,H,0.0,0.0,D,,8.0,13.0,4.0,3.0,10.0,14.0,4.0,7.0,1.0,2.0,0.0,0.0,15.904166666666669,8.9375,0.4
21/09/16,Lyon,Montpellier,5,1,H,2.0,1.0,H,,16.0,8.0,8.0,2.0,10.0,15.0,11.0,1.0,0.0,1.0,0.0,1.0,16.454166666666662,8.870833333333335,0.0
21/09/16,Metz,Bordeaux,0,3,A,0.0,1.0,A,,12.0,20.0,4.0,7.0,16.0,4.0,1.0,6.0,2.0,0.0,0.0,0.0,15.4625,9.495833333333334,0.0
21/09/16,Nantes,St Etienne,0,0,D,0.0,0.0,D,,17.0,6.0,6.0,0.0,16.0,14.0,6.0,2.0,4.0,0.0,0.0,1.0,17.724999999999998,7.008333333333332,0.1
21/09/16,Nice,Monaco,4,0,H,2.0,0.0,H,,9.0,17.0,7.0,7.0,12.0,16.0,2.0,6.0,1.0,1.0,0.0,1.0,19.337500000000002,4.058333333333334,8.7
21/09/16,Rennes,Marseille,3,2,H,1.0,1.0,D,,13.0,8.0,5.0,4.0,11.0,24.0,4.0,4.0,1.0,1.0,0.0,1.0,17.104166666666664,7.816666666666667,0.2
23/09/16,Toulouse,Paris SG,2,0,H,0.0,0.0,D,,11.0,12.0,3.0,3.0,12.0,11.0,3.0,7.0,3.0,1.0,0.0,1.0,19.295833333333334,5.4624999999999995,0.0
24/09/16,Bastia,Guingamp,1,0,H,0.0,0.0,D,,11.0,3.0,6.0,3.0,17.0,17.0,5.0,1.0,1.0,1.0,1.0,1.0,21.154166666666665,7.141666666666667,0.0
24/09/16,Bordeaux,Caen,0,0,D,0.0,0.0,D,,12.0,13.0,2.0,4.0,7.0,16.0,4.0,5.0,0.0,2.0,0.0,0.0,21.120833333333337,9.799999999999999,0.0
24/09/16,Dijon,Rennes,3,0,H,2.0,0.0,H,,15.0,19.0,5.0,4.0,7.0,12.0,7.0,3.0,1.0,1.0,0.0,0.0,15.537500000000001,7.075,0.0
24/09/16,Lorient,Lyon,1,0,H,0.0,0.0,D,,11.0,18.0,2.0,8.0,13.0,8.0,3.0,8.0,2.0,1.0,0.0,0.0,18.2625,20.741666666666667,0.0
24/09/16,Monaco,Angers,2,1,H,0.0,0.0,D,,13.0,11.0,4.0,4.0,10.0,9.0,12.0,7.0,1.0,1.0,0.0,0.0,19.8625,5.083333333333333,3.8000000000000003
24/09/16,Montpellier,Metz,0,1,A,0.0,1.0,A,,16.0,4.0,2.0,3.0,14.0,20.0,7.0,5.0,2.0,3.0,0.0,0.0,19.312500000000004,12.320833333333333,0.0
25/09/16,Marseille,Nantes,2,1,H,1.0,1.0,D,,14.0,13.0,5.0,4.0,13.0,17.0,5.0,5.0,1.0,3.0,0.0,0.0,20.44166666666667,7.8500000000000005,0.0
25/09/16,Nancy,Nice,0,1,A,0.0,0.0,D,,15.0,13.0,0.0,4.0,17.0,16.0,6.0,2.0,3.0,1.0,0.0,0.0,17.625,13.666666666666666,0.1
25/09/16,St Etienne,Lille,3,1,H,0.0,0.0,D,,9.0,12.0,3.0,3.0,17.0,15.0,4.0,5.0,3.0,1.0,0.0,1.0,17.025000000000002,11.02083333333333,0.1
30/09/16,Rennes,Guingamp,1,0,H,0.0,0.0,D,,13.0,6.0,3.0,1.0,10.0,12.0,6.0,2.0,2.0,1.0,0.0,1.0,14.333333333333334,6.3708333333333345,1.4
01/10/16,Caen,Toulouse,1,0,H,0.0,0.0,D,,12.0,9.0,3.0,1.0,11.0,17.0,4.0,2.0,1.0,6.0,0.0,0.0,13.654166666666669,19.3,4.0
01/10/16,Dijon,Montpellier,3,3,D,1.0,2.0,A,,8.0,15.0,6.0,6.0,12.0,12.0,5.0,4.0,2.0,2.0,0.0,0.0,16.0375,12.829166666666666,12.100000000000001
01/10/16,Lille,Nancy,1,0,H,0.0,0.0,D,,14.0,5.0,4.0,3.0,14.0,12.0,8.0,4.0,2.0,3.0,0.0,0.0,13.600000000000003,13.666666666666664,3.0
01/10/16,Metz,Monaco,0,7,A,0.0,3.0,A,,14.0,14.0,2.0,9.0,14.0,12.0,7.0,4.0,2.0,1.0,1.0,0.0,14.9625,15.945833333333335,15.299999999999999
01/10/16,Nantes,Bastia,1,0,H,1.0,0.0,H,,20.0,12.0,8.0,6.0,19.0,9.0,3.0,2.0,4.0,3.0,0.0,0.0,13.933333333333332,13.487499999999999,0.7
01/10/16,Paris SG,Bordeaux,2,0,H,2.0,0.0,H,,14.0,6.0,7.0,2.0,8.0,9.0,11.0,2.0,1.0,1.0,0.0,0.0,14.725,11.575000000000001,1.4000000000000001
02/10/16,Angers,Marseille,1,1,D,0.0,0.0,D,,17.0,9.0,5.0,2.0,6.0,12.0,3.0,7.0,1.0,0.0,0.0,0.0,12.774999999999999,9.412500000000003,0.0
02/10/16,Lyon,St Etienne,2,0,H,1.0,0.0,H,,14.0,11.0,7.0,3.0,18.0,15.0,7.0,7.0,3.0,1.0,0.0,0.0,14.341666666666667,5.070833333333334,0.7999999999999999
02/10/16,Nice,Lorient,2,1,H,1.0,0.0,H,,8.0,17.0,2.0,4.0,9.0,14.0,3.0,5.0,2.0,3.0,1.0,0.0,20.23333333333333,7.6375,0.0
14/10/16,Nice,Lyon,2,0,H,1.0,0.0,H,,16.0,4.0,6.0,3.0,13.0,22.0,1.0,4.0,3.0,3.0,0.0,1.0,14.341666666666667,15.304166666666672,50.0
14/10/16,Toulouse,Monaco,3,1,H,0.0,1.0,A,,17.0,4.0,6.0,1.0,14.0,17.0,6.0,1.0,2.0,1.0,0.0,0.0,13.504166666666668,13.191666666666665,20.9
15/10/16,Bastia,Angers,1,2,A,1.0,1.0,D,,12.0,7.0,3.0,3.0,8.0,11.0,6.0,4.0,2.0,0.0,0.0,0.0,18.520833333333336,6.545833333333333,3.0000000000000004
15/10/16,Guingamp,Lille,1,0,H,1.0,0.0,H,,13.0,12.0,4.0,3.0,13.0,21.0,7.0,0.0,1.0,0.0,0.0,0.0,11.654166666666667,17.02083333333333,6.7
15/10/16,Lorient,Nantes,1,2,A,0.0,1.0,A,,15.0,5.0,5.0,3.0,12.0,9.0,6.0,1.0,4.0,4.0,0.0,0.0,14.408333333333333,23.912499999999994,8.1
15/10/16,Montpellier,Caen,3,2,H,1.0,1.0,D,,11.0,12.0,7.0,5.0,13.0,6.0,5.0,2.0,0.0,0.0,1.0,0.0,13.645833333333334,8.658333333333333,0.0
15/10/16,Nancy,Paris SG,1,2,A,0.0,2.0,A,,6.0,7.0,3.0,3.0,16.0,10.0,4.0,1.0,1.0,1.0,0.0,0.0,12.1625,13.766666666666666,0.1
16/10/16,Marseille,Metz,1,0,H,1.0,0.0,H,,16.0,11.0,6.0,1.0,14.0,10.0,2.0,6.0,1.0,2.0,0.0,0.0,16.229166666666668,11.187500000000002,0.0
16/10/16,Rennes,Bordeaux,1,1,D,1.0,0.0,H,,15.0,7.0,4.0,1.0,15.0,11.0,8.0,3.0,1.0,2.0,0.0,0.0,14.025,16.275000000000002,3.8000000000000003
16/10/16,St Etienne,Dijon,1,1,D,0.0,1.0,A,,17.0,11.0,3.0,3.0,11.0,8.0,10.0,4.0,1.0,3.0,0.0,1.0,11.458333333333334,10.808333333333335,0.0
21/10/16,Monaco,Montpellier,6,2,H,1.0,1.0,D,,14.0,9.0,9.0,3.0,14.0,10.0,6.0,2.0,2.0,0.0,0.0,0.0,14.1875,5.824999999999999,0.2
22/10/16,Angers,Toulouse,0,0,D,0.0,0.0,D,,11.0,6.0,3.0,2.0,14.0,12.0,4.0,2.0,2.0,4.0,0.0,0.0,9.316666666666665,11.858333333333333,0.0
22/10/16,Bordeaux,Nancy,1,1,D,0.0,0.0,D,,12.0,11.0,2.0,3.0,12.0,16.0,5.0,4.0,1.0,3.0,0.0,0.0,11.625,10.879166666666668,0.0
22/10/16,Dijon,Lorient,1,0,H,0.0,0.0,D,,13.0,15.0,3.0,5.0,7.0,14.0,5.0,5.0,1.0,2.0,0.0,0.0,7.074999999999999,5.433333333333334,0.0
22/10/16,Lille,Bastia,2,1,H,0.0,0.0,D,,17.0,5.0,8.0,1.0,17.0,20.0,8.0,4.0,3.0,1.0,0.0,0.0,9.004166666666665,5.895833333333332,0.1
22/10/16,Lyon,Guingamp,1,3,A,1.0,0.0,H,,18.0,6.0,6.0,5.0,13.0,20.0,9.0,5.0,1.0,3.0,0.0,0.0,7.920833333333333,4.375,0.0
22/10/16,Nantes,Rennes,1,2,A,1.0,0.0,H,,9.0,7.0,4.0,3.0,12.0,8.0,3.0,0.0,1.0,3.0,0.0,0.0,9.858333333333333,14.808333333333332,0.0
23/10/16,Caen,St Etienne,0,2,A,0.0,0.0,D,,9.0,13.0,1.0,6.0,7.0,13.0,4.0,5.0,1.0,1.0,0.0,0.0,8.437500000000002,16.545833333333334,12.9
23/10/16,Metz,Nice,2,4,A,1.0,2.0,A,,9.0,17.0,5.0,8.0,17.0,1.0,4.0,3.0,4.0,0.0,0.0,0.0,7.320833333333334,11.549999999999999,2.4
23/10/16,Paris SG,Marseille,0,0,D,0.0,0.0,D,,17.0,0.0,3.0,0.0,4.0,10.0,9.0,0.0,0.0,2.0,0.0,0.0,9.108333333333333,12.741666666666667,8.5
28/10/16,Lille,Paris SG,0,1,A,0.0,0.0,D,,10.0,17.0,1.0,7.0,21.0,17.0,2.0,4.0,2.0,1.0,0.0,0.0,13.200000000000001,10.141666666666666,0.0
29/10/16,Bastia,Dijon,0,0,D,0.0,0.0,D,,19.0,8.0,11.0,2.0,11.0,25.0,13.0,5.0,1.0,1.0,0.0,0.0,18.004166666666666,5.704166666666668,0.0
29/10/16,Guingamp,Angers,1,0,H,0.0,0.0,D,,13.0,15.0,5.0,3.0,9.0,12.0,7.0,5.0,1.0,3.0,0.0,0.0,11.558333333333335,14.799999999999997,0.0
29/10/16,Lorient,Montpellier,2,2,D,2.0,1.0,H,,17.0,8.0,3.0,4.0,13.0,9.0,5.0,5.0,2.0,1.0,0.0,0.0,12.7125,21.370833333333337,0.0
29/10/16,Nancy,Caen,2,0,H,2.0,0.0,H,,11.0,14.0,3.0,5.0,17.0,10.0,4.0,3.0,3.0,3.0,0.0,0.0,11.658333333333331,6.920833333333333,0.0
29/10/16,St Etienne,Monaco,1,1,D,1.0,1.0,D,,8.0,13.0,2.0,6.0,11.0,15.0,4.0,9.0,0.0,4.0,0.0,0.0,8.441666666666665,9.320833333333335,0.0
29/10/16,Toulouse,Lyon,1,2,A,1.0,1.0,D,,12.0,7.0,1.0,3.0,16.0,16.0,3.0,2.0,2.0,2.0,0.0,1.0,13.608333333333334,4.570833333333332,0.0
30/10/16,Marseille,Bordeaux,0,0,D,0.0,0.0,D,,10.0,5.0,3.0,1.0,13.0,8.0,3.0,0.0,1.0,1.0,0.0,0.0,15.55833333333333,4.695833333333333,0.0
30/10/16,Nice,Nantes,4,1,H,2.0,0.0,H,,12.0,16.0,7.0,4.0,12.0,19.0,2.0,4.0,1.0,3.0,0.0,0.0,16.370833333333334,3.833333333333334,0.0
30/10/16,Rennes,Metz,1,0,H,0.0,0.0,D,,10.0,8.0,4.0,2.0,9.0,17.0,3.0,4.0,0.0,3.0,0.0,0.0,13.204166666666666,12.700000000000003,0.0
04/11/16,Montpellier,Marseille,3,1,H,2.0,0.0,H,,13.0,10.0,4.0,2.0,10.0,9.0,1.0,5.0,1.0,1.0,0.0,0.0,12.049999999999999,10.225,4.8
05/11/16,Angers,Lille,1,0,H,0.0,0.0,D,,9.0,6.0,1.0,1.0,14.0,12.0,2.0,3.0,0.0,0.0,0.0,0.0,8.783333333333333,10.241666666666669,9.799999999999999
05/11/16,Bordeaux,Lorient,2,1,H,1.0,0.0,H,,12.0,9.0,6.0,1.0,2.0,10.0,4.0,7.0,3.0,2.0,0.0,1.0,11.712500000000004,11.362499999999999,9.1
05/11/16,Dijon,Guingamp,3,3,D,3.0,1.0,H,,13.0,14.0,7.0,6.0,12.0,17.0,6.0,3.0,0.0,1.0,0.0,0.0,9.808333333333332,12.774999999999999,16.200000000000003
05/11/16,Lyon,Bastia,2,1,H,1.0,0.0,H,,23.0,10.0,7.0,4.0,7.0,14.0,9.0,3.0,1.0,2.0,0.0,2.0,12.445833333333335,13.624999999999998,26.1
05/11/16,Monaco,Nancy,6,0,H,2.0,0.0,H,,16.0,8.0,8.0,1.0,10.0,18.0,4.0,6.0,0.0,1.0,0.0,0.0,15.545833333333334,8.629166666666668,32.79999999999999
05/11/16,Nantes,Toulouse,1,1,D,0.0,1.0,A,,13.0,4.0,2.0,4.0,17.0,8.0,6.0,2.0,4.0,2.0,0.0,0.0,9.554166666666667,11.229166666666666,4.3999999999999995
06/11/16,Caen,Nice,1,0,H,1.0,0.0,H,,12.0,4.0,7.0,1.0,11.0,18.0,4.0,4.0,2.0,3.0,0.0,0.0,5.675,10.35,3.9000000000000004
06/11/16,Metz,St Etienne,0,0,D,0.0,0.0,D,,14.0,8.0,2.0,2.0,17.0,15.0,2.0,1.0,2.0,0.0,0.0,1.0,4.316666666666667,10.333333333333334,0.2
06/11/16,Paris SG,Rennes,4,0,H,2.0,0.0,H,,18.0,4.0,6.0,1.0,7.0,10.0,9.0,2.0,1.0,2.0,0.0,0.0,5.249999999999999,9.299999999999999,0.0
18/11/16,Lille,Lyon,0,1,A,0.0,1.0,A,,14.0,17.0,3.0,3.0,15.0,15.0,5.0,5.0,2.0,3.0,1.0,0.0,7.083333333333333,23.762500000000003,10.000000000000002
18/11/16,Lorient,Monaco,0,3,A,0.0,0.0,D,,15.0,11.0,3.0,6.0,15.0,12.0,2.0,4.0,0.0,1.0,0.0,0.0,9.116666666666665,33.77916666666666,3.3000000000000007
19/11/16,Bastia,Montpellier,1,1,D,1.0,0.0,H,,16.0,11.0,3.0,4.0,15.0,14.0,5.0,6.0,2.0,0.0,0.0,0.0,15.674999999999997,10.649999999999999,1.5
19/11/16,Nancy,Dijon,1,0,H,0.0,0.0,D,,13.0,12.0,4.0,5.0,17.0,22.0,7.0,8.0,1.0,3.0,0.0,0.0,6.250000000000001,16.27916666666667,1.3
19/11/16,Paris SG,Nantes,2,0,H,1.0,0.0,H,,10.0,12.0,5.0,1.0,9.0,9.0,4.0,5.0,0.0,1.0,0.0,0.0,7.095833333333332,18.716666666666665,0.0
19/11/16,Rennes,Angers,1,1,D,1.0,0.0,H,,11.0,7.0,2.0,4.0,10.0,13.0,6.0,2.0,2.0,2.0,0.0,2.0,7.074999999999999,19.0125,9.100000000000001
19/11/16,Toulouse,Metz,1,2,A,0.0,1.0,A,,15.0,4.0,4.0,2.0,13.0,14.0,3.0,0.0,0.0,1.0,0.0,0.0,10.308333333333335,12.554166666666665,1.5000000000000002
20/11/16,Guingamp,Bordeaux,1,1,D,0.0,1.0,A,,15.0,8.0,4.0,3.0,13.0,16.0,7.0,2.0,2.0,1.0,0.0,0.0,10.4125,25.245833333333334,5.199999999999999
20/11/16,Marseille,Caen,1,0,H,0.0,0.0,D,,14.0,3.0,1.0,0.0,18.0,16.0,8.0,2.0,2.0,1.0,0.0,0.0,12.887500000000001,20.916666666666668,3.3000000000000003
20/11/16,St Etienne,Nice,0,1,A,0.0,0.0,D,,8.0,15.0,1.0,5.0,12.0,9.0,1.0,4.0,2.0,1.0,0.0,0.0,9.7125,25.1375,0.1
25/11/16,Rennes,Toulouse,1,0,H,1.0,0.0,H,,11.0,12.0,3.0,3.0,14.0,19.0,4.0,4.0,2.0,2.0,0.0,1.0,8.929166666666667,15.59166666666667,0.6
26/11/16,Bordeaux,Dijon,3,2,H,0.0,1.0,A,,14.0,9.0,6.0,6.0,14.0,14.0,6.0,4.0,0.0,2.0,0.0,0.0,8.491666666666667,9.237499999999997,2.7
26/11/16,Caen,Guingamp,1,1,D,0.0,0.0,D,,18.0,11.0,4.0,4.0,11.0,18.0,5.0,2.0,0.0,2.0,0.0,0.0,8.270833333333334,9.370833333333332,0.0
26/11/16,Metz,Lorient,3,3,D,1.0,1.0,D,,11.0,10.0,6.0,6.0,10.0,18.0,6.0,3.0,2.0,2.0,0.0,0.0,7.724999999999999,7.425000000000001,0.0
26/11/16,Monaco,Marseille,4,0,H,3.0,0.0,H,,15.0,9.0,9.0,3.0,5.0,9.0,3.0,4.0,1.0,2.0,0.0,0.0,11.766666666666666,4.6125,0.0
26/11/16,Montpellier,Nancy,0,0,D,0.0,0.0,D,,12.0,5.0,4.0,2.0,5.0,16.0,5.0,0.0,2.0,3.0,1.0,0.0,10.795833333333333,14.970833333333337,6.1
