HomeTeam_goals_5avg,AwayTeam_goals_5avg,HomeTeam_win_pct,AwayTeam_win_pct,h2h_goal_diff
-0.6623330065368457,3.3429441777266833,-2.273734851199967,,-0.17175848347145045
-1.4053071246656803,0.7555632969982816,-0.5799772706664428,0.3283818544170424,-0.17175848347145045
0.0806411115919889,-0.10689699657785226,-0.5799772706664428,-1.5376622819306285,-0.17175848347145045
0.0806411115919889,-0.9693572901539862,-0.5799772706664428,0.3283818544170424,-0.17175848347145045
0.0806411115919889,-1.83181758373012,-0.5799772706664428,-1.5376622819306285,-0.17175848347145045
-2.148281242794515,-1.83181758373012,-2.273734851199967,,-0.17175848347145045
0.0806411115919889,-0.10689699657785226,-0.5799772706664428,0.3283818544170424,-0.17175848347145045
-0.6623330065368457,-1.83181758373012,1.1137803098670815,-1.5376622819306285,-0.17175848347145045
0.8236152297208235,0.7555632969982816,-0.5799772706664428,0.3283818544170424,-0.17175848347145045
0.8236152297208235,-1.83181758373012,-0.5799772706664428,-1.5376622819306285,-0.17175848347145045
0.0806411115919889,-1.2568440546793642,1.1137803098670815,-1.5376622819306285,-0.17175848347145045
-1.4053071246656803,-0.9693572901539862,-2.273734851199967,-1.5376622819306285,-0.17175848347145045
-0.6623330065368457,-1.83181758373012,-0.5799772706664428,-1.5376622819306285,-0.17175848347145045
-0.6623330065368457,-0.9693572901539862,-0.5799772706664428,-1.5376622819306285,-0.17175848347145045
0.8236152297208235,1.0430500615236598,1.1137803098670815,1.261403922590878,-0.17175848347145045
-0.1670169277842894,0.7555632969982816,-1.0034166657998238,-1.5376622819306285,-0.17175848347145045
0.0806411115919889,-0.10689699657785226,1.1137803098670815,-1.5376622819306285,-0.17175848347145045
-0.1670169277842894,-0.9693572901539862,-1.0034166657998238,-1.5376622819306285,-0.17175848347145045
0.8236152297208235,-1.83181758373012,-0.5799772706664428,-1.5376622819306285,-0.17175848347145045
0.0806411115919889,1.6180235905744156,-0.5799772706664428,2.1944259907647132,-0.17175848347145045
-1.1576490852894021,0.7555632969982816,0.2669015196003195,0.3283818544170424,-0.17175848347145045
0.0806411115919889,0.46807653247290354,-0.5799772706664428,1.261403922590878,-0.17175848347145045
-0.1670169277842894,-0.6818705256286083,0.2669015196003195,-0.13812917966987526,-0.17175848347145045
-0.6623330065368457,-1.83181758373012,-2.273734851199967,-1.5376622819306285,-0.17175848347145045
0.32829915096826723,-1.2568440546793642,0.2669015196003195,-1.5376622819306285,-0.17175848347145045
-0.1670169277842894,1.0430500615236598,-1.0034166657998238,1.261403922590878,-0.17175848347145045
-1.6529651640419587,-0.6818705256286083,-1.0034166657998238,-0.13812917966987526,-0.17175848347145045
-1.1576490852894021,1.6180235905744156,-2.273734851199967,0.3283818544170424,-0.17175848347145045
-0.1670169277842894,-0.6818705256286083,-1.0034166657998238,-1.5376622819306285,-0.17175848347145045
-0.6623330065368457,-0.10689699657785226,-1.0034166657998238,-0.13812917966987526,-0.17175848347145045
0.0806411115919889,1.0430500615236598,-1.2574803028798525,-1.5376622819306285,-0.17175848347145045
0.8236152297208235,0.3243331502102147,0.2669015196003195,0.7015906816865768,-0.17175848347145045
0.4521281706564062,-0.10689699657785226,-0.24122575455973772,-0.13812917966987526,-0.17175848347145045
1.8142473872259361,-1.2568440546793642,0.2669015196003195,-1.5376622819306285,-0.17175848347145045
-0.1670169277842894,-0.5381271433659192,-1.0034166657998238,-0.41803580012202585,-0.17175848347145045
-1.6529651640419587,-1.83181758373012,-2.273734851199967,-1.5376622819306285,-0.17175848347145045
-0.1670169277842894,-1.400587436942053,0.2669015196003195,-1.5376622819306285,-0.17175848347145045
-0.6623330065368457,1.0430500615236598,-1.0034166657998238,1.261403922590878,-0.17175848347145045
