HomeTeam_goals_5avg,AwayTeam_goals_5avg,HomeTeam_win_pct,AwayTeam_win_pct,h2h_goal_diff,Home_goals_conceded_5avg,Away_goals_conceded_5avg,Home_clean_sheets_5,Away_clean_sheets_5,Home_shot_conv_3,Away_shot_conv_3,Home_avg_cards_5,Away_avg_cards_5,Home_comeback_pts_10,Away_comeback_pts_10
1.4157894736842105,1.0394736842105263,0.5,0.5,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,1.0,0.0
1.4157894736842105,1.0394736842105263,0.5,0.5,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,0.0
1.4157894736842105,1.0394736842105263,0.0,0.0,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,0.0
1.4157894736842105,1.0394736842105263,0.0,0.0,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,1.0
1.4157894736842105,1.0394736842105263,0.0,0.0,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,1.0,0.0
1.4157894736842105,1.0394736842105263,0.0,0.0,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,0.0
1.4157894736842105,1.0394736842105263,0.0,0.0,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,0.0
1.4157894736842105,1.0394736842105263,0.0,0.0,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,0.0
1.4157894736842105,1.0394736842105263,0.0,0.0,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,0.0
1.4157894736842105,1.0394736842105263,0.0,0.0,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,0.0
1.4157894736842105,1.0394736842105263,0.0,0.0,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,1.0
1.4157894736842105,1.0394736842105263,0.0,0.0,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,1.0,0.0
1.4157894736842105,1.0394736842105263,0.0,0.0,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,0.0
1.4157894736842105,1.0394736842105263,0.0,0.0,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,0.0
1.4157894736842105,1.0394736842105263,0.0,0.0,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,1.0
1.4157894736842105,1.0394736842105263,0.0,0.0,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,1.0,0.0
1.4157894736842105,1.0394736842105263,0.0,0.0,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,0.0
1.4157894736842105,1.0394736842105263,0.0,0.0,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,0.0
1.4157894736842105,1.0394736842105263,0.0,0.0,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,0.0,0.0
1.4157894736842105,1.0394736842105263,0.0,0.0,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11179456589356812,0.10331107863098202,1.5701119157340355,1.8169848584595127,1.0,0.0
4.0,0.0,0.1,0.0,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.30766864087377893,0.0,1.5701119157340355,1.8169848584595127,0.0,0.0
1.0,1.0,0.1,0.0,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.16663889351774702,0.11109876680368849,1.5701119157340355,1.8169848584595127,1.0,0.0
3.0,3.0,0.2,0.1,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.1578864270301563,0.18748828198237608,1.5701119157340355,1.8169848584595127,0.0,0.0
4.0,1.0,0.3,0.1,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.3333055578701775,0.06666222251849876,1.5701119157340355,1.8169848584595127,0.0,0.0
0.0,0.0,0.3,0.1,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.0,0.0,1.5701119157340355,1.8169848584595127,0.0,0.0
1.0,1.0,0.3,0.1,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.06666222251849876,0.2499375156210947,1.5701119157340355,1.8169848584595127,0.0,0.0
1.0,0.0,0.3,0.1,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.07691716021844473,0.0,1.5701119157340355,1.8169848584595127,0.0,1.0
