Date,HomeTeam,AwayTeam,season,HomeTeam_goals_5avg,AwayTeam_goals_5avg,HomeTeam_win_pct,AwayTeam_win_pct,h2h_goal_diff,Home_goals_conceded_5avg,Away_goals_conceded_5avg,Home_clean_sheets_5,Away_clean_sheets_5,Home_shot_conv_3,Away_shot_conv_3,Home_avg_cards_5,Away_avg_cards_5,Home_comeback_pts_10,Away_comeback_pts_10,FTR
2013-08-24,Montpellier,Sochaux,2013,1.0,1.0,0.1,0.0,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.16663889351774702,0.11109876680368849,1.5701119157340355,1.8169848584595127,1.0,0.0,H
2013-08-24,Valenciennes,Marseille,2013,3.0,3.0,0.2,0.1,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.1578864270301563,0.18748828198237608,1.5701119157340355,1.8169848584595127,0.0,0.0,A
2013-08-24,Lyon,Reims,2013,4.0,1.0,0.3,0.1,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.3333055578701775,0.06666222251849876,1.5701119157340355,1.8169848584595127,0.0,0.0,A
2013-08-24,Bordeaux,Bastia,2013,0.0,0.0,0.3,0.1,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.0,0.0,1.5701119157340355,1.8169848584595127,0.0,0.0,H
2013-08-24,Evian Thonon Gaillard,Rennes,2013,1.0,1.0,0.3,0.1,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.06666222251849876,0.2499375156210947,1.5701119157340355,1.8169848584595127,0.0,0.0,A
2013-08-24,Guingamp,Lorient,2013,1.0,0.0,0.3,0.1,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.07691716021844473,0.0,1.5701119157340355,1.8169848584595127,0.0,1.0,H
2013-08-25,Ajaccio,Nice,2013,0.0,0.0,0.3,0.1,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.0,0.0,1.5701119157340355,1.8169848584595127,0.0,0.0,D
2013-08-25,Lille,St Etienne,2013,1.0,1.0,0.4,0.2,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.16663889351774702,0.1249843769528809,1.5701119157340355,1.8169848584595127,0.0,0.0,H
2013-08-25,Nantes,Paris SG,2013,2.0,1.0,0.5,0.2,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.285673475217826,0.08332638946754438,1.5701119157340355,1.8169848584595127,0.0,0.0,A
2013-08-31,Sochaux,Ajaccio,2013,1.0,1.0,0.4,0.2,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.0909008271975275,0.9990009990009991,1.5701119157340355,1.8169848584595127,0.0,0.0,D
2013-08-31,Rennes,Lille,2013,2.0,1.0,0.5,0.2,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.15383432043688947,0.06666222251849876,1.5701119157340355,1.8169848584595127,0.0,0.0,D
2013-08-31,Reims,Nantes,2013,2.0,1.0,0.5,0.1,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.19998000199980004,0.1249843769528809,1.5701119157340355,1.8169848584595127,0.0,0.0,D
2013-08-31,Paris SG,Guingamp,2013,1.0,0.0,0.4,0.1,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.027026296586578742,0.0,1.5701119157340355,1.8169848584595127,1.0,0.0,H
2013-08-31,Evian Thonon Gaillard,Lyon,2013,1.0,3.0,0.4,0.2,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.06249609399412536,0.1999866675554963,1.5701119157340355,1.8169848584595127,0.0,1.0,H
2013-08-31,Bastia,Toulouse,2013,2.0,0.0,0.5,0.2,0.0,1.4157894736842105,1.0394736842105263,0.0,1.0,0.22219753360737698,0.0,1.5701119157340355,1.8169848584595127,0.0,0.0,H
2013-08-31,Lorient,Valenciennes,2013,2.0,0.0,0.6,0.2,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.14284693950432112,0.0,1.5701119157340355,1.8169848584595127,0.0,0.0,H
2013-09-01,Marseille,Monaco,2013,2.0,2.0,0.7,0.3,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.2499687539057618,0.15383432043688947,1.5701119157340355,1.8169848584595127,1.0,0.0,A
2013-09-01,Nice,Montpellier,2013,2.0,1.0,0.7,0.2,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.13332444503699753,0.1999600079984003,1.5701119157340355,1.8169848584595127,0.0,0.0,D
2013-09-01,St Etienne,Bordeaux,2013,1.0,1.0,0.7,0.2,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.11109876680368849,0.1249843769528809,1.5701119157340355,1.8169848584595127,0.0,0.0,H
2013-09-13,Bordeaux,Paris SG,2013,0.5,1.5,0.8,0.3,0.0,1.4157894736842105,1.0394736842105263,1.0,0.0,0.043474480479958263,0.11999040076793857,1.5701119157340355,1.8169848584595127,0.0,0.0,A
2013-09-14,Toulouse,Marseille,2013,1.0,2.0,0.7,0.4,0.0,1.4157894736842105,1.0394736842105263,0.0,1.0,0.08332638946754438,0.1176401388153638,1.5701119157340355,1.8169848584595127,1.0,0.0,D
2013-09-14,Nantes,Sochaux,2013,1.5,1.0,0.6,0.4,0.0,1.4157894736842105,1.0394736842105263,1.0,0.0,0.14998500149985003,0.11109876680368849,1.5701119157340355,1.8169848584595127,0.0,0.0,H
2013-09-14,Valenciennes,St Etienne,2013,1.5,0.5,0.6,0.4,0.0,1.4157894736842105,1.0394736842105263,1.0,1.0,0.1153757403276671,0.0714183688044565,1.5701119157340355,1.8169848584595127,0.0,0.0,A
2013-09-14,Guingamp,Bastia,2013,1.5,0.0,0.7,0.3,0.0,1.4157894736842105,1.0394736842105263,1.0,0.0,0.1304234414398748,0.0,1.5701119157340355,1.8169848584595127,0.0,0.0,D
2013-09-14,Ajaccio,Evian Thonon Gaillard,2013,0.0,0.0,0.6,0.3,0.0,1.4157894736842105,1.0394736842105263,1.0,0.0,0.0,0.0,1.5701119157340355,1.8169848584595127,0.0,0.0,A
2013-09-14,Montpellier,Reims,2013,1.5,1.0,0.6,0.4,0.0,1.4157894736842105,1.0394736842105263,0.0,1.0,0.16664815020553272,0.09522902580706599,1.5701119157340355,1.8169848584595127,1.0,0.0,D
2013-09-15,Lille,Nice,2013,1.0,0.0,0.6,0.3,0.0,1.4157894736842105,1.0394736842105263,2.0,1.0,0.11109876680368849,0.0,1.5701119157340355,1.8169848584595127,0.0,0.0,A
2013-09-15,Lyon,Rennes,2013,2.0,1.5,0.5,0.4,0.0,1.4157894736842105,1.0394736842105263,1.0,0.0,0.12902393393974582,0.19997333688841487,1.5701119157340355,1.8169848584595127,0.0,0.0,D
2013-09-15,Monaco,Lorient,2013,2.0,0.0,0.4,0.4,0.0,1.4157894736842105,1.0394736842105263,1.0,0.0,0.1176401388153638,0.0,1.5701119157340355,1.8169848584595127,0.0,1.0,H
2013-09-20,St Etienne,Toulouse,2013,1.5,0.3333333333333333,0.4,0.3,0.0,1.4157894736842105,1.6666666666666667,1.0,1.0,0.142843538710599,0.07141326858530314,1.5701119157340355,2.3333333333333335,0.0,0.0,A
2013-09-21,Sochaux,Lille,2013,0.5,0.5,0.4,0.2,0.0,1.4157894736842105,1.0394736842105263,1.0,1.0,0.03571173487608028,0.03999680025597952,1.5701119157340355,1.8169848584595127,0.0,0.0,A
2013-09-21,Reims,Guingamp,2013,1.0,0.0,0.4,0.2,0.0,1.4157894736842105,1.0394736842105263,1.0,0.0,0.11763321962122104,0.0,1.5701119157340355,1.8169848584595127,0.0,0.0,D
2013-09-21,Rennes,Ajaccio,2013,1.0,0.5,0.4,0.2,0.0,1.4157894736842105,1.0394736842105263,1.0,1.0,0.08332638946754438,0.09998000399920015,1.5701119157340355,1.8169848584595127,0.0,0.0,H
2013-09-21,Bastia,Marseille,2013,2.0,1.6666666666666667,0.4,0.2,0.0,1.4157894736842105,0.6666666666666666,1.0,1.0,0.2499687539057618,0.10203456931208293,1.5701119157340355,3.0,0.0,0.0,D
2013-09-21,Evian Thonon Gaillard,Montpellier,2013,1.3333333333333333,1.5,0.5,0.2,0.0,1.3333333333333333,1.0394736842105263,0.0,0.0,0.08510095100312746,0.29994001199760045,1.3333333333333333,1.8169848584595127,0.0,0.0,D
2013-09-22,Lorient,Bordeaux,2013,1.5,1.0,0.5,0.1,0.0,1.4157894736842105,1.0394736842105263,1.0,0.0,0.10344114199020757,0.09522902580706599,1.5701119157340355,1.8169848584595127,0.0,0.0,D
2013-09-22,Lyon,Nantes,2013,1.3333333333333333,0.5,0.4,0.1,0.0,0.3333333333333333,1.0394736842105263,2.0,1.0,0.08162765544966634,0.05881660981061052,0.6666666666666666,1.8169848584595127,0.0,0.0,H
2013-09-22,Nice,Valenciennes,2013,2.0,0.0,0.4,0.0,0.0,1.4157894736842105,1.0394736842105263,0.0,0.0,0.1481371750240723,0.0,1.5701119157340355,1.8169848584595127,0.0,0.0,H
2013-09-22,Paris SG,Monaco,2013,1.5,2.0,0.5,0.1,0.0,1.4157894736842105,1.0394736842105263,1.0,1.0,0.04838553595045321,0.15998720102391809,1.5701119157340355,1.8169848584595127,1.0,1.0,D
2013-09-24,Lille,Evian Thonon Gaillard,2013,0.6666666666666666,1.5,0.4,0.2,0.0,0.6666666666666666,1.0394736842105263,2.0,0.0,0.04999625028122891,0.10713520462824085,2.0,1.8169848584595127,0.0,0.0,H
2013-09-24,Marseille,St Etienne,2013,1.5,1.3333333333333333,0.4,0.3,0.0,1.4157894736842105,0.6666666666666666,1.0,1.0,0.16664815020553272,0.16664583593717452,1.5701119157340355,1.0,1.0,0.0,H
2013-09-25,Nantes,Nice,2013,1.3333333333333333,0.6666666666666666,0.5,0.4,0.0,0.6666666666666666,1.3333333333333333,2.0,2.0,0.12901977228010192,0.07691420220743761,0.6666666666666666,1.0,0.0,0.0,H
2013-09-25,Toulouse,Lorient,2013,1.0,0.0,0.5,0.4,0.0,1.4157894736842105,1.3333333333333333,0.0,0.0,0.06249609399412536,0.0,1.5701119157340355,2.0,0.0,1.0,H
2013-09-25,Monaco,Bastia,2013,1.6666666666666667,0.3333333333333333,0.5,0.4,0.0,0.3333333333333333,1.3333333333333333,2.0,0.0,0.11110370419749796,0.04166145898429363,2.0,2.6666666666666665,0.0,0.0,H
2013-09-25,Valenciennes,Paris SG,2013,1.3333333333333333,1.6666666666666667,0.4,0.5,0.0,1.3333333333333333,0.6666666666666666,1.0,1.0,0.11110185262339249,0.12819526703074124,1.6666666666666667,1.6666666666666667,0.0,0.0,A
2013-09-25,Bordeaux,Reims,2013,0.3333333333333333,0.6666666666666666,0.3,0.5,0.0,1.3333333333333333,0.6666666666666666,1.0,2.0,0.03447919180774403,0.06666000066660001,1.6666666666666667,2.0,0.0,0.0,D
2013-09-25,Ajaccio,Lyon,2013,0.6666666666666666,2.0,0.3,0.5,0.0,1.3333333333333333,1.0394736842105263,1.0,0.0,0.06666000066660001,0.19045805161413198,0.6666666666666666,1.8169848584595127,0.0,1.0,H
2013-09-25,Guingamp,Sochaux,2013,1.3333333333333333,0.6666666666666666,0.3,0.5,0.0,1.3333333333333333,1.3333333333333333,1.0,0.0,0.13332000133320002,0.10524654001999684,2.0,2.0,0.0,0.0,H
2013-09-26,Montpellier,Rennes,2013,1.0,1.0,0.2,0.4,0.0,0.6666666666666666,1.0,1.0,1.0,0.0882275093374114,0.1499775033744938,2.0,1.6666666666666667,1.0,0.0,D
2013-09-28,Evian Thonon Gaillard,Bordeaux,2013,1.5,1.6666666666666667,0.2,0.3,0.0,1.5,2.0,0.0,0.0,0.11362861623071156,0.1562353529356623,1.5,1.3333333333333333,0.0,0.0,D
2013-09-28,Lorient,Marseille,2013,2.0,1.25,0.2,0.2,0.0,1.3333333333333333,0.5,1.0,2.0,0.13332444503699753,0.045451446492284615,1.0,2.25,0.0,0.0,A
2013-09-28,Lyon,Lille,2013,1.75,1.0,0.2,0.2,0.0,0.5,0.6666666666666666,2.0,2.0,0.06249609399412536,0.07499437542184337,0.5,1.0,0.0,0.0,D
2013-09-28,Nice,Guingamp,2013,2.6666666666666665,0.3333333333333333,0.3,0.2,0.0,1.0,1.3333333333333333,1.0,0.0,0.21619868659297894,0.03703292226789616,1.3333333333333333,2.0,0.0,0.0,H
2013-09-28,Paris SG,Toulouse,2013,1.3333333333333333,0.75,0.2,0.3,0.0,0.6666666666666666,1.5,1.0,1.0,0.04999812507030986,0.13041777159500934,1.3333333333333333,2.25,1.0,1.0,H
2013-09-28,Sochaux,Valenciennes,2013,0.3333333333333333,0.0,0.2,0.2,0.0,1.6666666666666667,2.3333333333333335,1.0,0.0,0.023807823250720186,0.0,2.0,1.6666666666666667,0.0,0.0,H
2013-09-28,St Etienne,Bastia,2013,1.3333333333333333,0.25,0.2,0.2,0.0,1.0,1.75,1.0,0.0,0.10255621362459298,0.03703292226789616,2.6666666666666665,2.25,0.0,0.0,D
2013-09-29,Reims,Monaco,2013,1.0,1.6666666666666667,0.2,0.2,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.09374121176139738,0.12499062570307228,1.6666666666666667,2.0,0.0,1.0,D
2013-09-29,Rennes,Nantes,2013,1.3333333333333333,0.6666666666666666,0.3,0.2,0.0,0.3333333333333333,1.6666666666666667,2.0,1.0,0.10525484830144989,0.07691420220743761,1.3333333333333333,0.3333333333333333,0.0,0.0,A
2013-09-29,Ajaccio,Montpellier,2013,1.0,1.6666666666666667,0.4,0.2,0.0,1.25,2.6666666666666665,1.0,0.0,0.13332000133320002,0.2777314891962451,1.75,3.3333333333333335,0.0,0.0,D
2013-10-04,Bastia,Lorient,2013,1.3333333333333333,0.0,0.4,0.2,0.0,0.3333333333333333,1.25,2.0,0.0,0.14284183837445988,0.0,2.0,2.0,0.0,1.0,H
2013-10-05,Guingamp,Rennes,2013,2.25,0.75,0.5,0.2,0.0,1.25,0.75,1.0,2.0,0.25803954456020384,0.08332291796858726,2.0,1.5,0.0,0.0,H
2013-10-05,Lille,Ajaccio,2013,1.25,0.3333333333333333,0.5,0.1,0.0,0.5,1.0,3.0,1.0,0.08695085103145446,0.03703292226789616,1.75,2.0,0.0,0.0,H
2013-10-05,Monaco,St Etienne,2013,2.0,1.25,0.5,0.1,0.0,0.25,1.0,3.0,1.0,0.07842675921024253,0.14813168907158464,1.75,1.0,0.0,0.0,H
2013-10-05,Nantes,Evian Thonon Gaillard,2013,1.5,1.0,0.6,0.0,0.0,0.5,2.3333333333333335,3.0,0.0,0.09999250056245781,0.0882275093374114,0.75,2.0,0.0,0.0,H
2013-10-05,Toulouse,Nice,2013,1.0,0.5,0.7,0.0,0.0,0.6666666666666666,1.5,1.0,2.0,0.06521313827359085,0.10524654001999684,2.0,1.0,0.0,0.0,H
2013-10-05,Valenciennes,Reims,2013,1.0,0.5,0.7,0.0,0.0,1.25,0.5,1.0,3.0,0.03225494307002548,0.04166145898429363,1.5,2.0,0.0,0.0,D
2013-10-06,Bordeaux,Sochaux,2013,0.25,0.75,0.7,0.0,0.0,1.0,2.25,2.0,0.0,0.026313712075362473,0.07999040115186178,1.5,2.5,0.0,0.0,H
2013-10-06,Marseille,Paris SG,2013,1.6666666666666667,1.5,0.7,0.1,0.0,1.0,0.5,1.0,2.0,0.16665000166650004,0.15150137866254584,2.0,2.25,1.0,0.0,A
2013-10-06,Montpellier,Lyon,2013,0.75,1.6666666666666667,0.6,0.1,0.0,0.5,1.6666666666666667,2.0,0.0,0.04166406266275024,0.13887731577924062,2.25,1.0,1.0,1.0,H
2013-10-18,Nice,Marseille,2013,2.25,1.4,0.7,0.2,0.0,0.75,0.4,2.0,3.0,0.18419598452753733,0.07894113622608742,1.25,2.0,0.0,0.0,H
2013-10-18,Reims,Toulouse,2013,1.0,0.6,0.6,0.2,0.0,0.75,1.6,1.0,1.0,0.05713795960346256,0.11109876680368849,1.5,2.4,0.0,1.0,A
2013-10-19,Rennes,Valenciennes,2013,1.25,0.0,0.5,0.2,0.0,1.0,2.25,2.0,0.0,0.09676482921007644,0.0,1.25,2.0,0.0,0.0,D
2013-10-19,Paris SG,Bastia,2013,1.5,0.6,0.5,0.2,0.0,0.5,1.8,2.0,0.0,0.08771468168342017,0.11109876680368849,1.0,2.6,1.0,0.0,H
2013-10-19,Evian Thonon Gaillard,Guingamp,2013,1.4,0.25,0.4,0.2,0.0,1.4,1.25,0.0,0.0,0.1315685603768124,0.03124707058713246,1.8,2.0,0.0,0.0,A
2013-10-19,Montpellier,Lille,2013,1.6,0.75,0.4,0.2,0.0,0.6,0.5,2.0,3.0,0.09803344901280317,0.05127810681229649,2.2,1.25,1.0,0.0,A
2013-10-19,Ajaccio,Nantes,2013,1.0,1.25,0.4,0.3,0.0,1.2,1.5,1.0,1.0,0.14284489900865643,0.12498828234852984,2.0,0.75,0.0,0.0,A
2013-10-20,Lyon,Bordeaux,2013,1.4,1.5,0.4,0.3,0.0,0.4,1.75,3.0,0.0,0.08570693940519385,0.12194229690510452,1.0,1.75,0.0,0.0,D
2013-10-20,Sochaux,Monaco,2013,0.75,1.5,0.4,0.2,0.0,1.25,0.75,2.0,1.0,0.05127810681229649,0.09301676627212055,2.5,1.75,0.0,1.0,D
2013-10-20,St Etienne,Lorient,2013,1.5,0.2,0.4,0.2,0.0,1.25,1.8,1.0,0.0,0.0999940003599784,0.038457101103718805,2.5,2.4,0.0,1.0,H
2013-10-25,Nantes,Lille,2013,1.8,0.8,0.4,0.2,0.0,0.4,0.4,4.0,4.0,0.1764550186748228,0.07894113622608742,0.8,1.6,0.0,0.0,A
2013-10-26,Toulouse,Rennes,2013,1.0,0.6,0.5,0.2,0.0,0.5,1.0,2.0,2.0,0.07142346975216056,0.0,1.75,1.4,0.0,0.0,A
2013-10-26,Marseille,Reims,2013,1.5,0.6,0.5,0.2,0.0,1.25,0.6,1.0,3.0,0.12120110293003666,0.03703292226789616,2.25,2.0,1.0,0.0,A
2013-10-26,Valenciennes,Evian Thonon Gaillard,2013,1.0,0.75,0.4,0.2,0.0,1.2,2.5,1.0,0.0,0.04761564650144037,0.10343757542323209,1.2,2.0,0.0,0.0,A
2013-10-26,Guingamp,Ajaccio,2013,2.2,0.25,0.5,0.2,0.0,1.0,1.5,2.0,1.0,0.1860335325442411,0.0,1.6,1.75,0.0,0.0,H
2013-10-26,Bastia,Nice,2013,2.0,0.4,0.5,0.2,0.0,0.5,1.4,2.0,2.0,0.1764550186748228,0.10524654001999684,2.0,1.0,0.0,0.0,H
2013-10-26,Lorient,Sochaux,2013,1.5,0.8,0.5,0.1,0.0,1.5,2.6,1.0,0.0,0.08695085103145446,0.07691420220743761,1.0,2.4,0.0,0.0,H
2013-10-27,Bordeaux,Montpellier,2013,1.0,1.5,0.6,0.1,0.0,1.0,2.25,2.0,0.0,0.09090289298456923,0.19997600287965445,1.8,2.75,0.0,0.0,H
2013-10-27,Monaco,Lyon,2013,2.0,1.5,0.6,0.1,0.0,0.4,2.5,3.0,0.0,0.1463307562861254,0.07691716021844473,1.6,1.25,0.0,1.0,H
2013-10-27,St Etienne,Paris SG,2013,1.8,1.6,0.7,0.2,0.0,1.4,0.6,1.0,2.0,0.1052576180201042,0.20830729492146818,2.6,2.6,0.0,0.0,D
2013-11-01,Paris SG,Lorient,2013,2.0,0.6,0.7,0.1,0.0,0.4,2.2,3.0,0.0,0.1346076187912236,0.09676482921007644,0.8,2.6,0.0,0.0,H
2013-11-02,Sochaux,St Etienne,2013,1.0,1.2,0.6,0.1,0.0,1.4,1.2,2.0,1.0,0.10525484830144989,0.17239595903872015,2.4,2.0,0.0,0.0,D
2013-11-02,Ajaccio,Valenciennes,2013,1.0,0.4,0.6,0.1,0.0,1.2,2.2,1.0,0.0,0.1249843769528809,0.055550926311696246,2.4,1.6,0.0,0.0,A
2013-11-02,Evian Thonon Gaillard,Toulouse,2013,1.4,1.0,0.6,0.2,0.0,1.6,1.2,0.0,1.0,0.12120110293003666,0.12901977228010192,2.0,2.8,0.0,1.0,H
2013-11-02,Lyon,Guingamp,2013,0.8,0.6,0.5,0.3,0.0,0.6,1.2,2.0,0.0,0.11427591920692512,0.0882275093374114,1.0,1.6,0.0,1.0,H
2013-11-02,Reims,Bastia,2013,1.0,0.6,0.4,0.3,0.0,1.0,2.2,1.0,0.0,0.07691716021844473,0.07406584453579232,1.6,2.4,0.0,0.0,H
2013-11-02,Rennes,Marseille,2013,1.4,0.8,0.4,0.3,0.0,1.2,0.4,2.0,3.0,0.15150137866254584,0.04761564650144037,1.2,1.6,0.0,0.0,D
2013-11-03,Nice,Bordeaux,2013,2.0,1.4,0.4,0.3,0.0,0.6,1.6,3.0,0.0,0.181801654395055,0.13512417912061184,1.4,1.8,0.0,0.0,A
2013-11-03,Lille,Monaco,2013,1.6,1.6,0.4,0.3,0.0,0.4,1.0,4.0,1.0,0.11537795896390593,0.09301676627212055,1.6,1.8,0.0,1.0,H
2013-11-03,Montpellier,Nantes,2013,1.4,1.2,0.3,0.3,0.0,0.6,1.2,2.0,2.0,0.1086885637893181,0.12819526703074124,1.8,1.2,1.0,0.0,D
2013-11-08,Monaco,Evian Thonon Gaillard,2013,1.6,0.8,0.3,0.4,0.0,0.4,2.0,3.0,1.0,0.17498687598430118,0.04544834795255192,1.4,2.2,0.0,0.0,D
2013-11-09,Bastia,Rennes,2013,1.8,1.4,0.4,0.5,0.0,0.4,0.6,3.0,3.0,0.13887731577924062,0.17855229796807487,2.0,1.4,0.0,0.0,H
2013-11-09,Guingamp,Lille,2013,2.4,0.8,0.5,0.6,0.0,0.6,0.0,2.0,5.0,0.1698017093372073,0.05713795960346256,1.6,2.4,1.0,0.0,D
2013-11-09,Lorient,Reims,2013,1.6,1.0,0.6,0.6,0.0,1.4,0.6,1.0,3.0,0.12194229690510452,0.15382840441487522,1.0,1.6,0.0,0.0,D
2013-11-09,Paris SG,Nice,2013,2.6,0.4,0.7,0.5,0.0,0.2,0.8,4.0,2.0,0.19606689802560634,0.0,0.4,1.6,0.0,0.0,H
2013-11-09,Toulouse,Ajaccio,2013,0.8,0.4,0.7,0.5,0.0,1.4,1.6,2.0,1.0,0.052627424150724945,0.027775463155848123,1.6,2.2,0.0,0.0,D
